,dp_id,MJD
2443,ADP.2019-02-12T01:20:26.165,58525.07313138
2444,ADP.2019-02-12T01:20:26.169,58525.07457508
2445,ADP.2019-02-12T01:20:26.185,58525.08034157
2446,ADP.2019-02-12T01:20:26.277,58525.11347819
2447,ADP.2019-02-12T01:20:26.309,58525.12499996
2448,ADP.2019-12-10T01:12:09.108,58826.31534144
2449,ADP.2019-12-10T01:12:09.124,58826.32379062
2450,ADP.2019-12-11T01:15:30.909,58826.33721624
2451,ADP.2019-12-11T01:15:30.921,58826.34388303
2452,ADP.2019-12-11T01:15:30.961,58827.11380238
2453,ADP.2019-12-11T01:15:31.189,58827.24181125
2454,ADP.2019-12-11T01:15:31.195,58827.24498272
2455,ADP.2019-12-11T01:15:31.217,58827.25659202
2456,ADP.2019-12-11T01:15:31.239,58827.26821243
2457,ADP.2019-12-11T01:15:31.253,58827.27560809
2458,ADP.2019-12-11T01:15:31.265,58827.28193922
2459,ADP.2019-12-11T01:15:31.303,58827.31996012
2460,ADP.2019-12-11T01:15:30.927,58826.34721782
2461,ADP.2019-12-11T01:15:31.185,58827.23969402
2462,ADP.2019-12-11T01:15:31.207,58827.25131419
2463,ADP.2019-12-11T01:15:31.231,58827.26398721
2464,ADP.2019-12-11T01:15:31.275,58827.28722781
2465,ADP.2019-12-11T01:15:31.389,58827.31151199
2466,ADP.2019-12-12T01:18:50.959,58828.09410807
2467,ADP.2019-12-12T01:18:50.985,58828.10704754
2468,ADP.2019-12-12T01:18:50.991,58828.11003358
2469,ADP.2019-12-12T01:18:50.993,58828.11102959
2470,ADP.2019-12-12T01:18:51.009,58828.11899205
2471,ADP.2019-12-12T01:18:51.023,58828.12595955
2472,ADP.2019-12-11T01:15:30.907,58826.33610599
2473,ADP.2019-12-11T01:15:30.913,58826.33943846
2474,ADP.2019-12-11T01:15:31.173,58827.23336219
2475,ADP.2019-12-11T01:15:31.183,58827.23863991
2476,ADP.2019-12-11T01:15:31.191,58827.24286466
2477,ADP.2019-12-11T01:15:31.193,58827.24391842
2478,ADP.2019-12-11T01:15:30.923,58826.34499409
2479,ADP.2019-12-11T01:15:30.925,58826.34610526
2480,ADP.2019-12-11T01:15:31.199,58827.24708214
2481,ADP.2019-12-11T01:15:31.223,58827.25976268
2482,ADP.2019-12-11T01:15:31.237,58827.26715856
2483,ADP.2019-12-11T01:15:31.255,58827.27666069
2484,ADP.2019-12-11T01:15:31.317,58827.32735519
2485,ADP.2019-12-12T01:18:50.971,58828.10008004
2486,ADP.2019-12-12T01:18:50.997,58828.11301974
2487,ADP.2019-12-12T01:18:51.273,58828.25043863
2488,ADP.2019-12-12T01:18:51.275,58828.25143394
2489,ADP.2019-12-12T01:18:51.287,58828.25740637
2490,ADP.2020-03-14T01:39:57.645,58921.06109202
2491,ADP.2020-03-14T01:39:57.657,58921.06602123
2492,ADP.2020-03-14T01:39:57.663,58921.06848688
2493,ADP.2020-03-14T01:39:57.675,58921.07341678
2494,ADP.2020-03-14T01:39:57.677,58921.07423858
2495,ADP.2020-03-14T01:39:57.699,58921.08327809
2496,ADP.2019-02-12T01:20:26.351,58525.14014366
2497,ADP.2019-02-12T01:20:26.363,58525.14446205
2498,ADP.2019-02-12T01:20:26.367,58525.1459017
2499,ADP.2019-02-12T01:20:26.383,58525.14734402
2500,ADP.2019-02-12T01:20:26.399,58525.15310797
2501,ADP.2019-02-12T01:20:26.417,58525.15958977
2502,ADP.2019-12-12T01:18:50.973,58828.10107512
2503,ADP.2019-12-12T01:18:50.983,58828.10605223
2504,ADP.2019-12-12T01:18:51.249,58828.238483
2505,ADP.2019-12-12T01:18:51.253,58828.2404735
2506,ADP.2019-12-12T01:18:51.255,58828.24148085
2507,ADP.2019-12-12T01:18:51.267,58828.24745259
2508,ADP.2019-12-11T01:15:31.363,58827.3516492
2509,ADP.2019-12-11T01:15:31.375,58827.30412582
2510,ADP.2019-12-11T01:15:31.393,58827.3136283
2511,ADP.2019-12-12T01:18:50.943,58828.08491256
2512,ADP.2019-12-12T01:18:50.949,58828.08913501
2513,ADP.2019-12-12T01:18:51.003,58828.11600577
2514,ADP.2019-12-11T01:15:31.263,58827.28088522
2515,ADP.2019-12-11T01:15:31.269,58827.28405681
2516,ADP.2019-12-11T01:15:31.279,58827.28933452
2517,ADP.2019-12-11T01:15:31.311,58827.32418465
2518,ADP.2019-12-11T01:15:31.371,58827.30200858
2519,ADP.2019-12-11T01:15:31.381,58827.30728653
2520,ADP.2019-12-11T01:15:31.229,58827.26293391
2521,ADP.2019-12-11T01:15:31.259,58827.27877874
2522,ADP.2019-12-12T01:18:50.951,58828.09012661
2523,ADP.2019-12-12T01:18:50.953,58828.09112168
2524,ADP.2019-12-12T01:18:50.963,58828.09609846
2525,ADP.2019-12-12T01:18:50.989,58828.10903851
2526,ADP.2019-12-12T01:18:51.231,58828.22952441
2527,ADP.2019-12-12T01:18:51.245,58828.23649204
2528,ADP.2019-12-12T01:18:51.257,58828.24247581
2529,ADP.2019-12-12T01:18:51.259,58828.24347251
2530,ADP.2019-12-12T01:18:51.347,58828.28729062
2531,ADP.2019-12-12T01:18:51.361,58828.2942697
2532,ADP.2019-12-12T01:18:51.379,58828.30322806
2533,ADP.2019-12-12T01:18:51.385,58828.30621433
2534,ADP.2019-12-13T01:15:33.623,58829.11043885
2535,ADP.2019-12-13T01:15:33.635,58829.1164114
2536,ADP.2019-12-13T01:15:33.655,58829.12636472
2537,ADP.2019-12-13T01:15:33.913,58829.25793881
2538,ADP.2019-12-11T01:15:31.301,58827.31890624
2539,ADP.2019-12-11T01:15:31.315,58827.3263027
2540,ADP.2019-12-11T01:15:31.321,58827.32947325
2541,ADP.2019-12-12T01:18:51.001,58828.11501058
2542,ADP.2019-12-12T01:18:51.233,58828.23051972
2543,ADP.2019-12-12T01:18:51.243,58828.23549708
2544,ADP.2019-12-11T01:15:31.397,58827.31573593
2545,ADP.2019-12-12T01:18:51.221,58828.22454752
2546,ADP.2019-12-12T01:18:51.239,58828.23350588
2547,ADP.2019-12-12T01:18:51.269,58828.24844813
2548,ADP.2019-12-12T01:18:51.271,58828.24944332
2549,ADP.2019-12-12T01:18:51.295,58828.26139952
2550,ADP.2019-12-12T01:18:51.289,58828.25841314
2551,ADP.2019-12-12T01:18:51.299,58828.26339025
2552,ADP.2019-12-12T01:18:51.309,58828.26836703
2553,ADP.2019-12-12T01:18:51.317,58828.27234838
2554,ADP.2019-12-12T01:18:51.337,58828.28231362
2555,ADP.2019-12-12T01:18:51.373,58828.30024213
2556,ADP.2019-02-12T01:20:26.421,58525.16102954
2557,ADP.2019-07-26T01:18:35.122,58689.44013336
2558,ADP.2019-07-26T01:18:35.124,58689.44222827
2559,ADP.2019-12-10T01:12:09.076,58826.29843994
2560,ADP.2019-12-10T01:12:09.086,58826.30372101
2561,ADP.2019-12-10T01:12:09.104,58826.31323484
2562,ADP.2019-12-13T01:15:33.999,58829.30077461
2563,ADP.2020-02-26T01:17:02.407,58904.05137329
2564,ADP.2020-02-26T01:17:02.423,58904.05823699
2565,ADP.2020-02-26T01:17:02.435,58904.06337558
2566,ADP.2020-02-26T01:17:02.443,58904.0667907
2567,ADP.2020-02-27T01:18:44.945,58905.00742783
2568,ADP.2019-12-12T01:18:51.015,58828.12197855
2569,ADP.2019-12-12T01:18:51.017,58828.12297351
2570,ADP.2019-12-12T01:18:51.229,58828.2285291
2571,ADP.2019-12-12T01:18:51.261,58828.24446643
2572,ADP.2019-12-12T01:18:51.263,58828.24546185
2573,ADP.2019-12-12T01:18:51.279,58828.2534249
2574,ADP.2019-12-12T01:18:50.945,58828.08608681
2575,ADP.2019-12-12T01:18:50.969,58828.09908462
2576,ADP.2019-12-12T01:18:50.981,58828.10505681
2577,ADP.2019-12-12T01:18:51.247,58828.23748746
2578,ADP.2019-12-12T01:18:51.265,58828.24645716
2579,ADP.2019-12-12T01:18:51.321,58828.27433911
2580,ADP.2019-12-13T01:15:33.933,58829.26790418
2581,ADP.2019-12-13T01:15:33.945,58829.2738765
2582,ADP.2019-12-13T01:15:33.961,58829.28185158
2583,ADP.2019-12-13T01:15:34.005,58829.30376065
2584,ADP.2019-12-13T01:15:34.007,58829.30475689
2585,ADP.2019-12-13T01:15:34.015,58829.30873755
2586,ADP.2019-12-12T01:18:51.377,58828.30223263
2587,ADP.2019-12-12T01:18:51.405,58828.31617957
2588,ADP.2019-12-12T01:18:51.411,58828.31916549
2589,ADP.2019-12-12T01:18:51.425,58828.32614515
2590,ADP.2019-12-13T01:15:33.637,58829.11740648
2591,ADP.2019-12-13T01:15:33.639,58829.11840202
2592,ADP.2019-12-12T01:18:51.313,58828.27035764
2593,ADP.2019-12-12T01:18:51.319,58828.2733438
2594,ADP.2019-12-12T01:18:51.325,58828.27634142
2595,ADP.2019-12-12T01:18:51.359,58828.29327451
2596,ADP.2019-12-12T01:18:51.395,58828.31120453
2597,ADP.2019-12-12T01:18:51.397,58828.31219822
2598,ADP.2019-12-12T01:18:51.399,58828.31319341
2599,ADP.2019-12-12T01:18:51.401,58828.31418872
2600,ADP.2019-12-12T01:18:51.403,58828.31518449
2601,ADP.2019-12-13T01:15:33.611,58829.10447881
2602,ADP.2019-12-13T01:15:33.643,58829.12039252
2603,ADP.2019-12-13T01:15:33.649,58829.12337857
2604,ADP.2020-03-14T01:39:57.711,58921.0882095
2605,ADP.2020-03-14T01:39:57.745,58921.10254884
2606,ADP.2020-03-14T01:39:57.747,58921.10342863
2607,ADP.2020-03-15T01:34:34.103,58922.02894931
2608,ADP.2020-03-15T01:34:34.117,58922.0342966
2609,ADP.2020-03-15T01:34:34.125,58922.03735267
2610,ADP.2019-12-12T01:18:51.277,58828.25242948
2611,ADP.2019-12-12T01:18:51.283,58828.25541552
2612,ADP.2019-12-12T01:18:51.285,58828.25641117
2613,ADP.2019-12-12T01:18:51.311,58828.2693628
2614,ADP.2019-12-12T01:18:51.345,58828.28629531
2615,ADP.2019-12-12T01:18:51.381,58828.30422337
2616,ADP.2019-12-10T01:12:09.116,58826.31956597
2617,ADP.2019-12-11T01:15:30.953,58827.1068138
2618,ADP.2019-12-11T01:15:31.273,58827.28616387
2619,ADP.2019-12-11T01:15:31.291,58827.29567687
2620,ADP.2019-12-11T01:15:31.319,58827.32840988
2621,ADP.2019-12-11T01:15:31.399,58827.31679953
2622,ADP.2019-12-12T01:18:51.019,58828.12396882
2623,ADP.2019-12-12T01:18:51.241,58828.2345013
2624,ADP.2019-12-12T01:18:51.281,58828.25442195
2625,ADP.2019-12-12T01:18:51.293,58828.26040399
2626,ADP.2019-12-12T01:18:51.315,58828.27134601
2627,ADP.2019-12-12T01:18:51.371,58828.2992467
2628,ADP.2020-02-27T01:18:44.959,58905.01245056
2629,ADP.2020-02-27T01:18:45.009,58905.03184896
2630,ADP.2020-02-27T01:18:45.021,58905.0376046
2631,ADP.2020-02-27T01:18:45.031,58905.04130561
2632,ADP.2020-02-27T01:18:45.047,58905.04721925
2633,ADP.2020-02-27T01:18:45.089,58905.06367768
2634,ADP.2019-12-12T01:18:51.339,58828.28330904
2635,ADP.2019-12-12T01:18:51.349,58828.28828605
2636,ADP.2019-12-12T01:18:51.351,58828.28928124
2637,ADP.2019-12-12T01:18:51.365,58828.29626055
2638,ADP.2019-12-12T01:18:51.367,58828.29725597
2639,ADP.2019-12-13T01:15:33.621,58829.10944806
2640,ADP.2020-02-26T01:17:02.339,58904.02233419
2641,ADP.2020-02-26T01:17:02.353,58904.02834181
2642,ADP.2020-02-26T01:17:02.379,58904.0394636
2643,ADP.2020-02-26T01:17:02.439,58904.06507695
2644,ADP.2020-02-26T01:17:02.453,58904.07107253
2645,ADP.2020-02-26T01:17:02.463,58904.07623729
2646,ADP.2019-12-12T01:18:51.413,58828.3201608
2647,ADP.2019-12-13T01:15:33.647,58829.12238314
2648,ADP.2019-12-13T01:15:33.859,58829.23105239
2649,ADP.2019-12-13T01:15:33.887,58829.24498742
2650,ADP.2019-12-13T01:15:33.963,58829.28284643
2651,ADP.2019-12-13T01:15:34.033,58829.31770737
2652,ADP.2019-12-13T01:15:33.845,58829.22408477
2653,ADP.2019-12-13T01:15:33.849,58829.22607701
2654,ADP.2019-12-13T01:15:33.869,58829.23602929
2655,ADP.2019-12-13T01:15:33.911,58829.25694362
2656,ADP.2019-12-13T01:15:33.931,58829.26690899
2657,ADP.2019-12-13T01:15:34.017,58829.30973274
2658,ADP.2019-12-12T01:18:51.305,58828.26637641
2659,ADP.2019-12-12T01:18:51.353,58828.2902777
2660,ADP.2019-12-12T01:18:51.363,58828.29526559
2661,ADP.2019-12-13T01:15:33.613,58829.10547504
2662,ADP.2019-12-13T01:15:33.615,58829.10646908
2663,ADP.2019-12-13T01:15:33.857,58829.23005709
2664,ADP.2019-12-12T01:18:50.947,58828.08725598
2665,ADP.2019-12-12T01:18:50.977,58828.103067
2666,ADP.2019-12-12T01:18:50.987,58828.10804297
2667,ADP.2019-12-12T01:18:50.999,58828.11401504
2668,ADP.2019-12-12T01:18:51.021,58828.12496413
2669,ADP.2019-12-12T01:18:51.301,58828.26438556
2670,ADP.2020-02-27T01:18:45.125,58905.07794872
2671,ADP.2020-02-27T01:18:45.127,58905.07870108
2672,ADP.2020-02-28T01:15:41.339,58906.00772861
2673,ADP.2020-02-28T01:15:41.357,58906.01418592
2674,ADP.2020-02-28T01:15:41.369,58906.01947533
2675,ADP.2020-02-28T01:15:41.387,58906.02593343
2676,ADP.2019-12-13T01:15:33.875,58829.23901544
2677,ADP.2019-12-13T01:15:33.915,58829.25893458
2678,ADP.2019-12-13T01:15:33.935,58829.26889972
2679,ADP.2019-12-13T01:15:33.941,58829.27188565
2680,ADP.2019-12-13T01:15:33.947,58829.27487192
2681,ADP.2019-12-13T01:15:33.993,58829.29778938
2682,ADP.2020-02-26T01:17:02.465,58904.07700261
2683,ADP.2020-02-26T01:17:02.471,58904.07926836
2684,ADP.2020-02-27T01:18:44.941,58905.00597833
2685,ADP.2020-02-27T01:18:44.943,58905.00671031
2686,ADP.2020-02-27T01:18:44.971,58905.01681445
2687,ADP.2020-02-27T01:18:44.993,58905.02593371
2688,ADP.2020-03-15T01:34:34.177,58922.0572363
2689,ADP.2020-03-15T01:34:34.257,58922.0899461
2690,ADP.2020-03-15T01:34:34.279,58922.09916953
2691,ADP.2020-03-15T01:34:34.305,58922.11060454
2692,ADP.2020-03-16T01:25:54.496,58923.01059093
2693,ADP.2020-03-16T01:25:54.532,58923.02434112
2694,ADP.2019-12-12T01:18:51.407,58828.31717476
2695,ADP.2019-12-12T01:18:51.423,58828.32513781
2696,ADP.2019-12-13T01:15:33.645,58829.12138772
2697,ADP.2019-12-13T01:15:33.653,58829.12536953
2698,ADP.2019-12-13T01:15:33.855,58829.22906247
2699,ADP.2019-12-13T01:15:33.881,58829.24200137
2700,ADP.2019-12-13T01:15:33.877,58829.24001053
2701,ADP.2019-12-13T01:15:33.883,58829.24299715
2702,ADP.2019-12-13T01:15:33.937,58829.26989503
2703,ADP.2019-12-13T01:15:33.991,58829.29679302
2704,ADP.2019-12-13T01:15:34.003,58829.30276534
2705,ADP.2019-12-13T01:15:34.019,58829.31072805
2706,ADP.2019-12-12T01:18:51.327,58828.27733684
2707,ADP.2019-12-12T01:18:51.329,58828.27833238
2708,ADP.2019-12-12T01:18:51.331,58828.27932769
2709,ADP.2019-12-12T01:18:51.341,58828.28430446
2710,ADP.2019-12-12T01:18:51.355,58828.29127208
2711,ADP.2019-12-12T01:18:51.357,58828.29227931
2712,ADP.2020-02-28T01:15:41.451,58906.04889651
2713,ADP.2020-02-28T01:15:41.491,58906.06325981
2714,ADP.2020-03-01T01:13:32.097,58908.04134222
2715,ADP.2020-03-01T01:13:32.099,58908.04206008
2716,ADP.2020-03-01T01:13:32.113,58908.04708298
2717,ADP.2020-03-01T01:13:32.137,58908.05569434
2718,ADP.2020-03-16T01:25:54.594,58923.0480451
2719,ADP.2020-03-16T01:25:54.604,58923.05186406
2720,ADP.2020-03-16T01:25:54.606,58923.05263007
2721,ADP.2020-03-16T01:25:54.656,58923.07283652
2722,ADP.2020-03-16T01:25:54.686,58923.0851629
2723,ADP.2020-03-16T01:25:54.694,58923.08845081
2724,ADP.2019-12-12T01:18:51.387,58828.30720952
2725,ADP.2019-12-12T01:18:51.393,58828.31020714
2726,ADP.2019-12-12T01:18:51.409,58828.31817042
2727,ADP.2019-12-12T01:18:51.417,58828.32215165
2728,ADP.2019-12-13T01:15:33.631,58829.11442032
2729,ADP.2019-12-13T01:15:33.853,58829.22806624
2730,ADP.2020-02-27T01:18:45.007,58905.03110876
2731,ADP.2020-02-27T01:18:45.015,58905.03407235
2732,ADP.2020-02-27T01:18:45.033,58905.04204582
2733,ADP.2020-02-27T01:18:45.041,58905.04502179
2734,ADP.2020-02-27T01:18:45.075,58905.05849255
2735,ADP.2020-02-27T01:18:45.083,58905.06145522
2736,ADP.2019-12-13T01:15:33.633,58829.11541574
2737,ADP.2019-12-13T01:15:33.867,58829.23503374
2738,ADP.2019-12-13T01:15:33.959,58829.28085546
2739,ADP.2019-12-13T01:15:33.981,58829.29180456
2740,ADP.2019-12-13T01:15:34.039,58829.32069365
2741,ADP.2020-02-26T01:17:02.341,58904.02319037
2742,ADP.2020-03-01T01:13:32.149,58908.05999981
2743,ADP.2020-03-01T01:13:32.155,58908.06215236
2744,ADP.2020-03-01T01:13:32.173,58908.0686224
2745,ADP.2020-03-01T01:13:32.195,58908.07672427
2746,ADP.2020-03-02T01:13:46.547,58909.02989656
2747,ADP.2020-03-02T01:13:46.549,58909.03062601
2748,ADP.2019-12-13T01:15:34.027,58829.31472144
2749,ADP.2019-12-13T01:15:34.029,58829.31571687
2750,ADP.2019-12-13T01:15:34.037,58829.31969822
2751,ADP.2020-02-26T01:17:02.333,58904.01976611
2752,ADP.2020-02-26T01:17:02.351,58904.02748609
2753,ADP.2020-02-26T01:17:02.363,58904.03261172
2754,ADP.2019-12-13T01:15:34.035,58829.31870268
2755,ADP.2020-02-26T01:17:02.337,58904.02147766
2756,ADP.2020-02-26T01:17:02.357,58904.03004225
2757,ADP.2020-02-26T01:17:02.385,58904.0420097
2758,ADP.2020-02-26T01:17:02.441,58904.06593348
2759,ADP.2020-02-27T01:18:44.957,58905.01173362
2760,ADP.2019-12-13T01:15:34.001,58829.30176992
2761,ADP.2019-12-13T01:15:34.025,58829.31372579
2762,ADP.2020-02-26T01:17:02.335,58904.02062113
2763,ADP.2020-02-26T01:17:02.343,58904.02404701
2764,ADP.2020-02-26T01:17:02.365,58904.03346918
2765,ADP.2020-02-26T01:17:02.387,58904.04285488
2766,ADP.2020-02-27T01:18:45.101,58905.06890748
2767,ADP.2020-02-28T01:15:41.333,58906.00557479
2768,ADP.2020-02-28T01:15:41.351,58906.01203313
2769,ADP.2020-02-28T01:15:41.411,58906.03454468
2770,ADP.2020-02-28T01:15:41.435,58906.0431558
2771,ADP.2020-02-28T01:15:41.457,58906.05106075
2772,ADP.2019-12-13T01:15:33.873,58829.2380206
2773,ADP.2019-12-13T01:15:33.879,58829.24100595
2774,ADP.2019-12-13T01:15:33.895,58829.24898208
2775,ADP.2019-12-13T01:15:33.899,58829.25097142
2776,ADP.2019-12-13T01:15:33.905,58829.25395746
2777,ADP.2019-12-13T01:15:33.907,58829.25495462
2778,ADP.2020-02-26T01:17:02.361,58904.03175531
2779,ADP.2020-02-26T01:17:02.377,58904.03860731
2780,ADP.2020-02-26T01:17:02.383,58904.04116497
2781,ADP.2020-02-26T01:17:02.389,58904.04369995
2782,ADP.2020-02-26T01:17:02.403,58904.04967192
2783,ADP.2020-02-26T01:17:02.425,58904.0590934
2784,ADP.2019-12-13T01:15:33.909,58829.25594854
2785,ADP.2019-12-13T01:15:33.917,58829.25992943
2786,ADP.2019-12-13T01:15:33.929,58829.26591345
2787,ADP.2019-12-13T01:15:33.953,58829.27785808
2788,ADP.2019-12-13T01:15:34.047,58829.32467523
2789,ADP.2020-02-26T01:17:02.347,58904.02575984
2790,ADP.2019-12-12T01:18:51.419,58828.32314696
2791,ADP.2019-12-13T01:15:33.641,58829.11939721
2792,ADP.2019-12-13T01:15:33.861,58829.2320477
2793,ADP.2019-12-13T01:15:33.871,58829.23702471
2794,ADP.2019-12-13T01:15:33.885,58829.24399222
2795,ADP.2019-12-13T01:15:33.919,58829.26092497
2796,ADP.2020-06-09T08:41:12.653,58163.11367153
2797,ADP.2020-06-09T09:18:22.019,58193.007026538
2798,ADP.2020-06-09T09:18:23.269,58207.04193469
2799,ADP.2020-06-09T09:44:08.362,58211.050367062
2800,ADP.2020-06-09T09:44:08.452,58213.052729881
2801,ADP.2020-06-09T14:14:33.401,57861.987293079
2802,ADP.2019-12-13T01:15:34.023,58829.31271902
2803,ADP.2019-12-13T01:15:34.045,58829.32367958
2804,ADP.2020-02-26T01:17:02.345,58904.02490331
2805,ADP.2020-02-26T01:17:02.367,58904.03432466
2806,ADP.2020-02-26T01:17:02.417,58904.05565571
2807,ADP.2020-02-26T01:17:02.421,58904.05738023
2808,ADP.2020-02-27T01:18:44.977,58905.01902499
2809,ADP.2020-02-27T01:18:44.991,58905.02520543
2810,ADP.2020-02-27T01:18:45.013,58905.03333053
2811,ADP.2020-02-27T01:18:45.061,58905.053294
2812,ADP.2020-02-27T01:18:45.091,58905.06442992
2813,ADP.2020-02-28T01:15:41.349,58906.01131539
2814,ADP.2020-02-26T01:17:02.391,58904.04455775
2815,ADP.2020-02-26T01:17:02.413,58904.05394277
2816,ADP.2020-02-26T01:17:02.433,58904.06253063
2817,ADP.2020-02-26T01:17:02.451,58904.07022746
2818,ADP.2020-02-26T01:17:02.467,58904.07775867
2819,ADP.2020-02-27T01:18:45.005,58905.03036821
2820,ADP.2020-03-02T01:13:46.559,58909.0342474
2821,ADP.2020-03-02T01:13:46.567,58909.03715254
2822,ADP.2020-03-14T01:39:57.609,58921.04715525
2823,ADP.2020-03-14T01:39:57.611,58921.04791953
2824,ADP.2020-03-14T01:39:57.627,58921.05403052
2825,ADP.2020-03-14T01:39:57.639,58921.05862684
2826,ADP.2020-02-28T01:15:41.513,58906.07116523
2827,ADP.2020-03-01T01:13:32.063,58908.0291317
2828,ADP.2020-03-01T01:13:32.071,58908.03200188
2829,ADP.2020-03-01T01:13:32.101,58908.04277748
2830,ADP.2020-03-01T01:13:32.191,58908.07528935
2831,ADP.2020-03-02T01:13:46.563,58909.03569401
2832,ADP.2020-02-27T01:18:44.973,58905.01754517
2833,ADP.2020-02-27T01:18:44.975,58905.01828409
2834,ADP.2020-02-27T01:18:45.055,58905.05013584
2835,ADP.2020-02-27T01:18:45.069,58905.05625898
2836,ADP.2020-02-27T01:18:45.073,58905.05774275
2837,ADP.2020-02-27T01:18:45.115,58905.07418729
2838,ADP.2019-12-13T01:15:33.939,58829.27089231
2839,ADP.2019-12-13T01:15:33.957,58829.27985992
2840,ADP.2019-12-13T01:15:33.987,58829.29479083
2841,ADP.2019-12-13T01:15:33.995,58829.29878376
2842,ADP.2019-12-13T01:15:33.997,58829.29977907
2843,ADP.2019-12-13T01:15:34.041,58829.32168896
2844,ADP.2020-02-27T01:18:44.985,58905.02301688
2845,ADP.2020-02-27T01:18:44.995,58905.02666349
2846,ADP.2020-02-27T01:18:45.017,58905.03481197
2847,ADP.2020-02-27T01:18:45.045,58905.04649027
2848,ADP.2020-02-27T01:18:45.051,58905.04867731
2849,ADP.2020-02-27T01:18:45.067,58905.05551855
2850,ADP.2020-02-26T01:17:02.373,58904.03689413
2851,ADP.2020-02-26T01:17:02.375,58904.03775066
2852,ADP.2020-02-26T01:17:02.397,58904.04711438
2853,ADP.2020-02-26T01:17:02.409,58904.05223075
2854,ADP.2020-02-26T01:17:02.411,58904.05308624
2855,ADP.2020-02-26T01:17:02.437,58904.06422077
2856,ADP.2020-02-26T01:17:02.457,58904.07398496
2857,ADP.2020-02-27T01:18:44.981,58905.02155522
2858,ADP.2020-02-27T01:18:45.019,58905.03555252
2859,ADP.2020-02-27T01:18:45.029,58905.04056437
2860,ADP.2020-02-27T01:18:45.053,58905.04940606
2861,ADP.2020-02-27T01:18:45.079,58905.05996312
2862,ADP.2020-02-28T01:15:41.367,58906.01875874
2863,ADP.2020-02-28T01:15:41.373,58906.02091059
2864,ADP.2020-02-28T01:15:41.453,58906.04962549
2865,ADP.2020-02-28T01:15:41.493,58906.06397965
2866,ADP.2020-02-28T01:15:41.503,58906.06757707
2867,ADP.2020-03-01T01:13:32.039,58908.02052078
2868,ADP.2020-02-27T01:18:45.035,58905.0427866
2869,ADP.2020-02-27T01:18:45.043,58905.04574996
2870,ADP.2020-02-27T01:18:45.071,58905.05701088
2871,ADP.2020-02-27T01:18:45.095,58905.06593452
2872,ADP.2020-02-27T01:18:45.097,58905.06668768
2873,ADP.2020-02-27T01:18:45.107,58905.07117833
2874,ADP.2020-06-09T16:26:10.271,57964.403571671
2875,ADP.2020-06-09T16:59:58.638,57969.40716744
2876,ADP.2020-06-09T16:59:59.118,57973.372359532
2877,ADP.2020-06-09T16:59:59.782,57981.375553897
2878,ADP.2020-06-09T18:16:37.587,58031.179603557
2879,ADP.2020-06-09T18:27:12.698,58063.352355144
2880,ADP.2020-02-28T01:15:41.327,58906.00342259
2881,ADP.2020-02-28T01:15:41.395,58906.02880396
2882,ADP.2020-02-28T01:15:41.413,58906.03526231
2883,ADP.2020-02-28T01:15:41.417,58906.03669734
2884,ADP.2020-02-28T01:15:41.433,58906.0424384
2885,ADP.2020-02-28T01:15:41.449,58906.04817923
2886,ADP.2020-02-26T01:17:02.449,58904.06937082
2887,ADP.2020-02-26T01:17:02.455,58904.07192883
2888,ADP.2020-02-26T01:17:02.461,58904.07548539
2889,ADP.2020-02-27T01:18:44.951,58905.00958084
2890,ADP.2020-02-27T01:18:44.967,58905.01534446
2891,ADP.2020-02-27T01:18:44.997,58905.02740474
2892,ADP.2020-02-27T01:18:45.085,58905.06219508
2893,ADP.2020-02-28T01:15:41.353,58906.01275077
2894,ADP.2020-02-28T01:15:41.399,58906.03023923
2895,ADP.2020-02-28T01:15:41.403,58906.03167426
2896,ADP.2020-02-28T01:15:41.407,58906.03310976
2897,ADP.2020-02-28T01:15:41.423,58906.03885024
2898,ADP.2019-12-13T01:15:33.969,58829.28583236
2899,ADP.2019-12-13T01:15:33.971,58829.28682766
2900,ADP.2019-12-13T01:15:33.975,58829.28881863
2901,ADP.2019-12-13T01:15:34.021,58829.31172348
2902,ADP.2020-02-26T01:17:02.331,58904.01891409
2903,ADP.2020-02-26T01:17:02.349,58904.02661672
2904,ADP.2020-03-01T01:13:32.067,58908.03056697
2905,ADP.2020-03-01T01:13:32.069,58908.0312846
2906,ADP.2020-03-01T01:13:32.085,58908.03703677
2907,ADP.2020-03-01T01:13:32.111,58908.0463668
2908,ADP.2020-03-01T01:13:32.129,58908.05282392
2909,ADP.2020-03-01T01:13:32.135,58908.05497925
2910,ADP.2020-02-27T01:18:45.099,58905.06743923
2911,ADP.2020-02-27T01:18:45.105,58905.07042528
2912,ADP.2020-02-28T01:15:41.347,58906.01059799
2913,ADP.2020-02-28T01:15:41.379,58906.02306337
2914,ADP.2020-02-28T01:15:41.415,58906.03597983
2915,ADP.2020-02-28T01:15:41.421,58906.03813249
2916,ADP.2020-03-14T01:39:57.701,58921.0840999
2917,ADP.2020-03-15T01:34:34.089,58922.02360202
2918,ADP.2020-03-15T01:34:34.093,58922.02512977
2919,ADP.2020-03-15T01:34:34.105,58922.02971498
2920,ADP.2020-03-15T01:34:34.115,58922.03353602
2921,ADP.2020-03-15T01:34:34.129,58922.03889188
2922,ADP.2020-02-27T01:18:45.119,58905.07568008
2923,ADP.2020-02-28T01:15:41.323,58906.00198744
2924,ADP.2020-02-28T01:15:41.329,58906.00413964
