Station:;rmr;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date range:;[2016-08-01,2021-08-01];;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
date;[Min]29;[Avg]29;[Max]29;[data%]29;[Min]26;[Avg]26;[Max]26;[data%]26;[Min]VV5;[Avg]VV5;[Max]VV5;[data%]VV5;[Min]27;[Avg]27;[Max]27;[data%]27;[Min]DV5;[Avg]DV5;[Max]DV5;[data%]DV5;[Min]RS2;[Avg]RS2;[Max]RS2;[data%]RS2;[Min]28;[Avg]28;[Max]28;[data%] 28
2020-02-27;15.24;17.02;20.92;100.00;0.00;1.91;7.47;100.00;0.00;2.16;8.09;100.00;-140.87;219.13;219.13;100.00;-141.46;218.54;218.54;100.00;0.00;271.49;969.00;100.00;;;;0.00
2020-02-28;14.50;16.44;20.56;100.00;0.00;1.87;6.92;100.00;0.00;2.09;7.59;100.00;-114.80;245.20;245.20;100.00;-114.24;245.76;245.76;100.00;0.00;253.75;954.00;100.00;;;;0.00
2020-02-29;13.65;16.12;19.83;100.00;0.00;1.75;6.23;100.00;0.00;1.97;6.88;100.00;-123.03;236.98;236.98;100.00;-122.98;237.02;237.02;100.00;0.00;203.94;1271.00;100.00;;;;0.00
2020-03-01;15.34;17.13;20.80;100.00;0.00;1.79;6.33;100.00;0.00;2.02;6.88;100.00;-121.54;238.46;238.46;100.00;-122.44;237.56;237.56;100.00;0.00;241.22;1226.00;100.00;;;;0.00
2020-03-02;14.90;16.24;18.41;100.00;0.00;1.78;6.21;100.00;0.00;2.00;5.94;100.00;-101.00;259.00;259.00;100.00;-100.59;259.41;259.41;100.00;0.00;114.03;761.30;100.00;;;;0.00
2020-03-03;13.59;15.53;18.56;100.00;0.00;1.58;5.72;100.00;0.00;1.78;5.90;100.00;-92.70;267.31;267.31;100.00;-92.08;267.92;267.92;100.00;0.00;131.12;1010.00;100.00;;;;0.00
2020-03-04;14.46;15.86;18.14;100.00;0.00;1.78;5.53;100.00;0.00;2.03;6.19;100.00;-111.57;248.43;248.43;100.00;-111.07;248.93;248.93;100.00;0.00;116.12;627.40;100.00;;;;0.00
2020-03-05;14.43;16.19;19.52;100.00;0.00;1.96;8.00;100.00;0.00;2.22;8.55;100.00;-107.22;252.78;252.78;100.00;-106.55;253.45;253.45;100.00;0.00;187.14;1228.00;100.00;;;;0.00
2020-03-06;15.64;16.90;18.98;100.00;0.00;1.71;4.94;100.00;0.00;1.99;5.82;100.00;-132.83;227.17;227.17;100.00;-133.47;226.53;226.53;100.00;0.00;80.23;372.10;100.00;;;;0.00
2020-03-07;14.44;17.58;21.72;100.00;0.00;1.73;8.37;100.00;0.00;1.94;9.04;100.00;-105.71;254.29;254.29;100.00;-108.22;251.78;251.78;100.00;0.00;266.21;1000.00;100.00;;;;0.00
2020-03-08;15.24;17.78;23.64;100.00;0.00;1.54;6.12;100.00;0.00;1.73;6.82;100.00;-130.63;229.37;229.37;100.00;-131.35;228.65;228.65;100.00;0.00;247.86;874.00;100.00;;;;0.00
2020-03-09;13.45;16.89;21.32;100.00;0.00;1.65;7.02;100.00;0.00;1.86;8.41;100.00;-131.32;228.68;228.68;100.00;-131.50;228.50;228.50;100.00;0.00;238.48;967.00;100.00;;;;0.00
2020-03-10;12.57;15.36;19.40;100.00;0.00;1.44;5.51;100.00;0.00;1.62;6.12;100.00;-135.42;224.58;224.58;100.00;-136.54;223.46;223.46;100.00;0.00;129.30;1066.00;100.00;;;;0.00
2020-03-11;13.79;17.01;21.07;100.00;0.00;1.54;6.14;100.00;0.00;1.72;7.61;100.00;-131.20;228.80;228.80;100.00;-131.79;228.21;228.21;100.00;0.00;259.34;877.00;100.00;;;;0.00
2020-03-12;15.61;17.30;20.66;100.00;0.00;1.67;6.15;100.00;0.00;1.88;7.33;100.00;-139.79;220.21;220.21;100.00;-140.51;219.49;219.49;100.00;0.00;229.48;865.00;100.00;;;;0.00
2020-03-13;14.80;16.69;19.65;100.00;0.00;1.42;5.90;100.00;0.00;1.59;6.00;100.00;-121.03;238.97;238.97;100.00;-124.84;235.16;235.16;100.00;0.00;143.04;1334.00;100.00;;;;0.00
2020-03-14;14.04;16.94;21.40;100.00;0.00;1.41;7.72;100.00;0.00;1.59;8.76;100.00;-70.34;289.67;289.67;100.00;-73.37;286.63;286.63;100.00;0.00;227.21;1060.00;100.00;;;;0.00
2020-03-15;13.50;16.15;19.32;100.00;0.00;2.07;10.54;100.00;0.00;2.32;10.78;100.00;-75.32;284.68;284.68;100.00;-75.75;284.25;284.25;100.00;0.00;239.97;911.00;100.00;;;;0.00
2020-03-16;14.83;15.53;16.94;100.00;0.00;1.85;5.80;100.00;0.00;2.13;6.82;100.00;-106.78;253.22;253.22;100.00;-107.24;252.77;252.77;100.00;0.00;59.89;334.60;100.00;;;;0.00
2020-03-17;14.11;16.32;19.30;100.00;0.00;1.63;5.80;100.00;0.00;1.83;7.06;100.00;-112.84;247.16;247.16;100.00;-114.04;245.96;245.96;100.00;0.00;199.29;1257.00;100.00;;;;0.00
2020-03-18;11.68;15.64;20.50;100.00;0.00;1.76;5.92;100.00;0.00;2.01;6.72;100.00;-53.48;306.52;306.52;100.00;-54.96;305.04;305.04;100.00;0.00;196.38;1113.00;100.00;;;;0.00
2020-03-19;13.77;15.59;17.51;100.00;0.00;1.76;5.35;100.00;0.00;2.02;5.82;100.00;-110.35;249.65;249.65;100.00;-110.76;249.24;249.24;100.00;0.00;88.16;545.90;100.00;;;;0.00
2020-03-20;14.37;15.75;18.44;100.00;0.00;1.70;8.72;100.00;0.00;1.89;8.53;100.00;-93.83;266.17;266.17;100.00;-90.86;269.14;269.14;100.00;0.00;203.63;1133.00;100.00;;;;0.00
2020-03-21;14.43;16.15;19.80;100.00;0.00;1.46;5.65;100.00;0.00;1.63;6.21;100.00;-103.98;256.02;256.02;100.00;-101.35;258.65;258.65;100.00;0.00;119.58;1126.00;100.00;;;;0.00
2020-03-22;12.35;17.16;21.96;100.00;0.00;1.73;6.06;100.00;0.00;1.98;7.06;100.00;-102.05;257.96;257.96;100.00;-105.43;254.57;254.57;100.00;0.00;245.69;809.00;100.00;;;;0.00
2020-03-23;11.44;16.95;25.31;100.00;0.00;1.84;6.76;100.00;0.00;2.15;7.43;100.00;-110.19;249.81;249.81;100.00;-103.50;256.50;256.50;100.00;0.00;249.67;817.00;100.00;;;;0.00
2020-03-24;11.48;16.31;20.78;100.00;0.00;1.75;6.98;100.00;0.00;2.02;7.47;100.00;-74.28;285.72;285.72;100.00;-77.43;282.57;282.57;100.00;0.00;245.63;830.00;100.00;;;;0.00
2020-03-25;11.71;16.33;20.87;100.00;0.00;2.02;6.68;100.00;0.00;2.32;7.31;100.00;-73.31;286.70;286.70;100.00;-75.77;284.24;284.24;100.00;0.00;208.71;879.00;100.00;;;;0.00
2020-03-26;13.64;16.40;20.16;100.00;0.00;1.47;7.66;100.00;0.00;1.67;8.49;100.00;-114.84;245.17;245.17;100.00;-107.69;252.31;252.31;100.00;0.00;134.82;1110.00;100.00;;;;0.00
2020-03-27;15.58;17.19;20.60;100.00;0.00;1.79;6.98;100.00;0.00;2.01;7.51;100.00;-126.40;233.60;233.60;100.00;-125.54;234.46;234.46;100.00;0.00;189.57;981.00;100.00;;;;0.00
2020-03-28;14.03;16.89;20.15;100.00;0.00;1.64;6.14;100.00;0.00;1.91;6.98;100.00;-132.38;227.62;227.62;100.00;-132.88;227.12;227.12;100.00;0.00;138.27;960.00;100.00;;;;0.00
2020-03-29;12.25;17.00;21.69;100.00;0.00;1.53;6.15;100.00;0.00;1.80;6.17;100.00;-72.70;287.30;287.30;100.00;-124.32;235.69;235.69;100.00;0.00;228.63;785.10;100.00;;;;0.00
2020-03-30;11.75;16.80;24.18;100.00;0.00;1.35;6.17;100.00;0.00;1.56;6.51;100.00;-151.14;208.86;208.86;100.00;-152.97;207.03;207.03;100.00;0.00;227.89;775.90;100.00;;;;0.00
2020-03-31;10.69;15.02;19.52;100.00;0.00;1.66;10.31;100.00;0.00;1.86;11.54;100.00;-56.28;303.72;303.72;100.00;-63.05;296.95;296.95;100.00;0.00;209.50;784.70;100.00;;;;0.00
2020-04-01;12.15;15.59;21.00;100.00;0.00;1.37;7.84;100.00;0.00;1.50;9.49;100.00;-46.23;313.77;313.77;100.00;-37.87;322.13;322.13;100.00;0.00;185.55;879.00;100.00;;;;0.00
2020-04-02;10.31;15.52;19.25;100.00;0.00;2.29;9.88;100.00;0.00;2.63;11.29;100.00;-55.40;304.60;304.60;100.00;-64.80;295.20;295.20;100.00;0.00;220.71;768.90;100.00;;;;0.00
2020-04-03;14.46;15.85;18.78;100.00;0.00;1.72;5.78;100.00;0.00;1.98;6.43;100.00;-138.21;221.79;221.79;100.00;-138.70;221.30;221.30;100.00;0.00;121.43;1066.00;100.00;;;;0.00
2020-04-04;13.92;15.32;18.05;100.00;0.00;1.50;5.41;100.00;0.00;1.69;5.61;100.00;-124.62;235.38;235.38;100.00;-126.51;233.49;233.49;100.00;0.00;87.28;1040.00;100.00;;;;0.00
2020-04-05;13.40;16.38;20.36;100.00;0.00;1.84;9.41;100.00;0.00;2.12;8.76;100.00;-103.30;256.71;256.71;100.00;-103.00;257.00;257.00;100.00;0.00;193.74;775.70;100.00;;;;0.00
2020-04-06;11.92;16.52;23.71;100.00;0.00;1.38;8.47;100.00;0.00;1.64;9.35;100.00;-76.65;283.35;283.35;100.00;-78.23;281.77;281.77;100.00;0.00;167.71;944.00;100.00;;;;0.00
2020-04-07;11.69;15.94;20.04;100.00;0.00;1.42;8.31;100.00;0.00;1.57;9.09;100.00;-92.47;267.53;267.53;100.00;-101.09;258.91;258.91;100.00;0.00;204.99;731.70;100.00;;;;0.00
2020-04-08;13.69;15.73;17.58;100.00;0.00;1.18;5.00;100.00;0.00;1.34;5.47;100.00;-148.83;211.17;211.17;100.00;-150.50;209.50;209.50;100.00;0.00;35.18;157.20;100.00;;;;0.00
2020-04-09;15.10;17.31;21.66;100.00;0.00;1.24;7.86;100.00;0.00;1.42;8.70;100.00;-126.23;233.77;233.77;100.00;-139.39;220.62;220.62;100.00;0.00;136.99;995.00;100.00;;;;0.00
2020-04-10;12.52;16.36;20.88;100.00;0.00;2.02;6.57;100.00;0.00;2.39;7.15;100.00;-66.84;293.16;293.16;100.00;-68.33;291.67;291.67;100.00;0.00;199.83;728.30;100.00;;;;0.00
2020-04-11;11.65;15.59;20.12;100.00;0.00;1.72;6.57;100.00;0.00;2.02;6.94;100.00;-67.95;292.05;292.05;100.00;-72.30;287.71;287.71;100.00;0.00;144.96;1008.00;100.00;;;;0.00
2020-04-12;10.72;14.39;18.05;100.00;0.00;1.57;8.37;100.00;0.00;1.81;9.13;100.00;-15.25;344.75;344.75;100.00;-14.67;345.33;345.33;100.00;0.00;69.36;566.10;100.00;;;;0.00
2020-04-13;12.15;15.89;19.08;100.00;0.00;1.50;6.55;100.00;0.00;1.73;7.82;100.00;-142.02;217.98;217.98;100.00;-138.62;221.38;221.38;100.00;0.00;196.91;759.60;100.00;;;;0.00
2020-04-14;9.40;14.18;19.21;100.00;0.00;1.88;11.25;100.00;0.00;2.17;12.99;100.00;-67.90;292.10;292.10;100.00;-64.75;295.26;295.26;100.00;0.00;194.08;720.50;100.00;;;;0.00
2020-04-15;12.93;14.94;18.54;100.00;0.00;1.37;4.84;100.00;0.00;1.56;5.49;100.00;-128.37;231.63;231.63;100.00;-130.69;229.31;229.31;100.00;0.00;101.90;929.00;100.00;;;;0.00
2020-04-16;11.28;15.42;19.86;100.00;0.00;1.99;6.31;100.00;0.00;2.38;6.59;100.00;-26.23;333.77;333.77;100.00;-21.96;338.04;338.04;100.00;0.00;188.22;698.80;100.00;;;;0.00
2020-04-17;9.47;14.68;20.55;100.00;0.00;1.33;5.55;100.00;0.00;1.56;5.98;100.00;-70.00;290.00;290.00;100.00;-88.15;271.85;271.85;100.00;0.00;187.10;695.60;100.00;;;;0.00
2020-04-18;9.55;13.29;18.00;100.00;0.00;1.38;5.41;100.00;0.00;1.54;5.53;100.00;-68.76;291.24;291.24;100.00;-72.13;287.87;287.87;100.00;0.00;163.23;968.00;100.00;;;;0.00
2020-04-19;9.90;14.42;19.69;100.00;0.00;1.93;8.55;100.00;0.00;2.19;10.51;100.00;-55.85;304.15;304.15;100.00;-56.68;303.32;303.32;100.00;0.00;189.37;724.20;100.00;;;;0.00
2020-04-20;13.01;14.96;19.25;100.00;0.00;1.41;6.04;100.00;0.00;1.62;6.78;100.00;-172.61;187.39;187.39;100.00;-172.78;187.22;187.22;100.00;0.00;121.11;953.00;100.00;;;;0.00
2020-04-21;12.41;14.62;17.01;100.00;0.00;1.39;5.31;100.00;0.00;1.58;5.45;100.00;-134.24;225.76;225.76;100.00;-134.26;225.74;225.74;100.00;0.00;80.42;623.30;100.00;;;;0.00
2020-04-22;13.62;15.13;17.19;100.00;0.00;1.38;6.53;100.00;0.00;1.55;7.21;100.00;-128.97;231.03;231.03;100.00;-128.90;231.10;231.10;100.00;0.00;129.93;937.00;100.00;;;;0.00
2020-04-23;14.13;15.87;18.64;100.00;0.00;1.83;8.17;100.00;0.00;2.07;9.29;100.00;-126.99;233.01;233.01;100.00;-127.83;232.17;232.17;100.00;0.00;126.46;1015.00;100.00;;;;0.00
2020-04-24;15.61;17.08;19.96;100.00;0.00;1.74;8.80;100.00;0.00;2.01;8.27;100.00;-98.97;261.03;261.03;100.00;-91.49;268.51;268.51;100.00;0.00;112.09;924.00;100.00;;;;0.00
2020-04-25;11.11;16.02;20.75;100.00;0.00;1.80;5.96;100.00;0.00;2.11;6.57;100.00;-45.61;314.39;314.39;100.00;-46.11;313.89;313.89;100.00;0.00;187.79;701.00;100.00;;;;0.00
2020-04-26;10.58;15.16;20.51;100.00;0.00;1.74;5.72;100.00;0.00;2.05;6.35;100.00;-33.57;326.43;326.43;100.00;-56.20;303.80;303.80;100.00;0.00;184.86;768.50;100.00;;;;0.00
2020-04-27;10.17;15.31;19.95;100.00;0.00;2.06;6.74;100.00;0.00;2.48;7.00;100.00;-14.36;345.64;345.64;100.00;-10.36;349.64;349.64;100.00;0.00;187.19;696.90;100.00;;;;0.00
2020-04-28;9.67;15.78;21.92;100.00;0.00;1.40;5.35;100.00;0.00;1.65;6.21;100.00;-31.90;328.11;328.11;100.00;-46.70;313.30;313.30;100.00;0.00;185.88;700.40;100.00;;;;0.00
2020-04-29;8.24;13.51;18.34;100.00;0.00;1.63;8.25;100.00;0.00;1.85;9.80;100.00;-42.61;317.39;317.39;100.00;-41.59;318.41;318.41;100.00;0.00;174.68;684.80;100.00;;;;0.00
2020-04-30;10.28;13.33;15.46;100.00;0.00;1.19;5.63;100.00;0.00;1.35;6.25;100.00;-78.06;281.94;281.94;100.00;-92.00;268.01;268.01;100.00;0.00;81.02;1018.00;100.00;;;;0.00
2020-05-01;8.59;12.60;17.29;100.00;0.00;1.58;5.66;100.00;0.00;1.91;6.55;100.00;-18.83;341.18;341.18;100.00;-20.44;339.56;339.56;100.00;0.00;113.63;976.00;100.00;;;;0.00
2020-05-02;10.71;13.03;16.82;100.00;0.00;1.54;5.65;100.00;0.00;1.80;6.43;100.00;-1.01;358.99;358.99;100.00;-4.84;355.16;355.16;100.00;0.00;72.02;892.00;100.00;;;;0.00
2020-05-03;9.82;13.72;19.14;100.00;0.00;1.45;5.68;100.00;0.00;1.66;6.39;100.00;-33.52;326.48;326.48;100.00;-29.66;330.34;330.34;100.00;0.00;164.02;661.00;100.00;;;;0.00
2020-05-04;10.01;13.79;19.97;100.00;0.00;1.24;5.43;100.00;0.00;1.44;5.98;100.00;-53.53;306.47;306.47;100.00;-51.56;308.44;308.44;100.00;0.00;164.86;648.40;100.00;;;;0.00
2020-05-05;9.81;13.78;19.45;100.00;0.00;1.29;5.31;100.00;0.00;1.52;5.98;100.00;-62.08;297.92;297.92;100.00;-71.26;288.74;288.74;100.00;0.00;166.31;649.20;100.00;;;;0.00
2020-05-06;7.51;11.12;16.31;100.00;0.00;1.28;5.14;100.00;0.00;1.46;4.90;100.00;152.58;152.58;152.58;100.00;154.13;154.13;154.13;100.00;0.00;144.19;662.70;100.00;;;;0.00
2020-05-07;8.72;12.54;17.22;100.00;0.00;1.51;6.70;100.00;0.00;1.72;7.10;100.00;-126.61;233.39;233.39;100.00;-126.99;233.01;233.01;100.00;0.00;125.48;884.00;100.00;;;;0.00
2020-05-08;12.19;13.93;16.96;100.00;0.00;1.40;5.16;100.00;0.00;1.60;5.90;100.00;-140.49;219.51;219.51;100.00;-140.60;219.40;219.40;100.00;0.00;120.57;859.00;100.00;;;;0.00
2020-05-09;9.40;12.83;15.52;100.00;0.00;1.23;5.61;100.00;0.00;1.38;6.23;100.00;-102.72;257.28;257.28;100.00;-102.89;257.11;257.11;100.00;0.00;98.83;895.00;100.00;;;;0.00
2020-05-10;8.70;12.34;17.43;100.00;0.00;1.26;4.70;100.00;0.00;1.45;5.43;100.00;-6.38;353.62;353.62;100.00;-1.67;358.33;358.33;100.00;0.00;117.34;778.10;100.00;;;;0.00
2020-05-11;6.45;11.64;16.43;100.00;0.00;1.70;7.00;100.00;0.00;1.97;8.72;100.00;-18.72;341.28;341.28;100.00;-22.26;337.74;337.74;100.00;0.00;162.22;634.90;100.00;;;;0.00
2020-05-12;8.07;11.51;15.98;100.00;0.00;1.23;4.90;100.00;0.00;1.40;5.25;100.00;-38.71;321.29;321.29;100.00;-40.94;319.06;319.06;100.00;0.00;74.03;745.90;100.00;;;;0.00
2020-05-13;7.83;12.00;16.92;100.00;0.00;1.57;5.80;100.00;0.00;1.91;6.31;100.00;29.06;29.06;29.06;100.00;28.78;28.78;28.78;100.00;0.00;153.41;618.20;100.00;;;;0.00
2020-05-14;6.45;12.84;20.24;100.00;0.00;1.20;4.43;100.00;0.00;1.43;4.86;100.00;-29.85;330.15;330.15;100.00;-34.83;325.18;325.18;100.00;0.00;158.09;627.70;100.00;;;;0.00
2020-05-15;7.70;14.28;21.86;100.00;0.00;1.23;4.65;100.00;0.00;1.47;5.33;100.00;-58.09;301.91;301.91;100.00;-61.87;298.13;298.13;100.00;0.00;156.86;617.80;100.00;;;;0.00
2020-05-16;7.63;12.78;16.06;100.00;0.00;1.75;8.58;100.00;0.00;1.99;9.13;100.00;-67.48;292.52;292.52;100.00;-63.54;296.46;296.46;100.00;0.00;155.54;617.30;100.00;;;;0.00
2020-05-17;11.08;13.97;18.41;100.00;0.00;1.31;5.45;100.00;0.00;1.49;5.72;100.00;-65.49;294.51;294.51;100.00;-67.90;292.10;292.10;100.00;0.00;120.87;840.00;100.00;;;;0.00
2020-05-18;12.79;14.16;17.36;100.00;0.00;1.25;5.94;100.00;0.00;1.44;6.31;100.00;-151.31;208.69;208.69;100.00;-144.55;215.45;215.45;100.00;0.00;115.19;688.40;100.00;;;;0.00
2020-05-19;11.52;14.02;17.33;100.00;0.00;1.33;5.49;100.00;0.00;1.52;6.31;100.00;-62.74;297.26;297.26;100.00;-66.71;293.29;293.29;100.00;0.00;105.51;861.00;100.00;;;;0.00
2020-05-20;10.31;13.08;16.87;100.00;0.00;1.30;5.17;100.00;0.00;1.58;5.59;100.00;-1.28;358.72;358.72;100.00;-7.77;352.23;352.23;100.00;0.00;82.39;816.00;100.00;;;;0.00
2020-05-21;7.76;11.75;16.87;100.00;0.00;1.93;6.37;100.00;0.00;2.28;7.04;100.00;-16.96;343.05;343.05;100.00;-17.00;343.00;343.00;100.00;0.00;140.13;589.20;100.00;;;;0.00
2020-05-22;6.41;12.06;18.34;100.00;0.00;1.54;5.16;100.00;0.00;1.85;5.37;100.00;13.07;13.07;13.07;100.00;10.18;10.18;10.18;100.00;0.00;145.76;594.20;100.00;;;;0.00
2020-05-23;5.90;13.22;22.06;100.00;0.00;1.43;5.04;100.00;0.00;1.75;5.39;100.00;-0.13;359.87;359.87;100.00;-0.82;359.18;359.18;100.00;0.00;147.67;594.10;100.00;;;;0.00
2020-05-24;7.22;12.14;19.28;100.00;0.00;1.33;4.65;100.00;0.00;1.60;5.10;100.00;-51.33;308.68;308.68;100.00;-80.30;279.70;279.70;100.00;0.00;145.47;593.70;100.00;;;;0.00
2020-05-25;6.01;12.10;17.97;100.00;0.00;1.30;6.12;100.00;0.00;1.51;6.02;100.00;-78.24;281.76;281.76;100.00;-83.93;276.08;276.08;100.00;0.00;143.92;572.90;100.00;;;;0.00
2020-05-26;13.03;14.06;15.60;100.00;0.00;1.01;4.37;100.00;0.00;1.16;5.06;100.00;-151.30;208.71;208.71;100.00;-148.32;211.68;211.68;100.00;0.00;35.19;188.00;100.00;;;;0.00
2020-05-27;13.03;14.20;16.52;100.00;0.00;1.01;5.12;100.00;0.00;1.15;5.78;100.00;-51.45;308.55;308.55;100.00;-53.89;306.11;306.11;100.00;0.00;101.78;647.00;100.00;;;;0.00
2020-05-28;10.84;14.36;18.10;100.00;0.00;1.48;6.37;100.00;0.00;1.73;6.72;100.00;-39.49;320.52;320.52;100.00;-41.19;318.81;318.81;100.00;0.00;114.89;803.00;100.00;;;;0.00
2020-05-29;11.48;14.60;18.49;100.00;0.00;1.56;7.19;100.00;0.00;1.89;8.27;100.00;-29.90;330.10;330.10;100.00;-35.16;324.85;324.85;100.00;0.00;81.04;744.30;100.00;;;;0.00
2020-05-30;10.21;13.30;18.15;100.00;0.00;1.61;5.06;100.00;0.00;1.98;6.21;100.00;62.72;62.72;62.72;100.00;58.57;58.57;58.57;100.00;0.00;51.31;723.40;100.00;;;;0.00
2020-05-31;11.68;12.72;13.96;100.00;0.00;0.98;3.98;100.00;0.00;1.15;4.08;100.00;-158.52;201.48;201.48;100.00;-153.68;206.32;206.32;100.00;0.00;28.27;206.90;100.00;;;;0.00
2020-06-01;10.37;12.32;15.48;100.00;0.00;1.28;5.70;100.00;0.00;1.50;6.25;100.00;32.22;32.22;32.22;100.00;20.38;20.38;20.38;100.00;0.00;87.99;777.40;100.00;;;;0.00
2020-06-02;7.89;11.20;14.48;100.00;0.00;1.66;7.86;100.00;0.00;1.94;7.53;100.00;-29.79;330.21;330.21;100.00;-30.95;329.05;329.05;100.00;0.00;83.88;750.50;100.00;;;;0.00
2020-06-03;8.35;11.05;13.27;100.00;0.00;1.77;6.82;100.00;0.00;2.16;7.47;100.00;4.85;4.85;4.85;100.00;4.13;4.13;4.13;100.00;0.00;39.02;325.00;100.00;;;;0.00
2020-06-04;6.21;10.70;16.46;100.00;0.00;1.87;6.08;100.00;0.00;2.26;6.98;100.00;7.79;7.79;7.79;100.00;8.83;8.83;8.83;100.00;0.00;148.19;599.00;100.00;;;;0.00
2020-06-05;5.80;11.22;16.16;100.00;0.00;1.81;5.57;100.00;0.00;2.23;6.17;100.00;1.74;1.74;1.74;100.00;-0.42;359.58;359.58;100.00;0.00;152.55;610.60;100.00;;;;0.00
2020-06-06;6.18;10.80;15.42;100.00;0.00;1.58;7.33;100.00;0.00;1.92;8.09;100.00;4.09;4.09;4.09;100.00;1.93;1.93;1.93;100.00;0.00;115.07;814.00;100.00;;;;0.00
2020-06-07;7.56;10.59;14.51;100.00;0.00;1.79;6.17;100.00;0.00;2.11;6.55;100.00;-5.27;354.73;354.73;100.00;-5.37;354.64;354.64;100.00;0.00;115.83;793.60;100.00;;;;0.00
2020-06-08;5.14;10.80;18.24;100.00;0.00;1.84;7.35;100.00;0.00;2.22;7.90;100.00;10.21;10.21;10.21;100.00;10.16;10.16;10.16;100.00;0.00;150.13;603.10;100.00;;;;0.00
2020-06-09;5.08;11.35;17.70;100.00;0.00;1.69;7.62;100.00;0.00;2.02;8.25;100.00;8.79;8.79;8.79;100.00;4.43;4.43;4.43;100.00;0.00;146.00;603.00;100.00;;;;0.00
2020-06-10;6.24;10.82;17.03;100.00;0.00;1.44;4.00;100.00;0.00;1.71;4.86;100.00;3.38;3.38;3.38;100.00;1.79;1.79;1.79;100.00;0.00;134.47;647.70;100.00;;;;0.00
2020-06-11;6.14;10.63;15.46;100.00;0.00;1.94;7.72;100.00;0.00;2.35;8.86;100.00;4.32;4.32;4.32;100.00;1.35;1.35;1.35;100.00;0.00;128.76;736.00;100.00;;;;0.00
2020-06-12;7.02;12.33;17.43;100.00;0.00;2.30;5.33;100.00;0.00;2.84;6.04;100.00;19.00;19.00;19.00;100.00;16.87;16.87;16.87;100.00;0.00;142.46;578.50;100.00;;;;0.00
2020-06-13;7.59;13.79;24.68;100.00;0.00;1.41;7.74;100.00;0.00;1.67;8.66;100.00;-2.26;357.74;357.74;100.00;-1.26;358.74;358.74;100.00;0.00;149.97;611.50;100.00;;;;0.00
2020-06-14;5.14;11.60;15.42;100.00;0.00;2.03;7.41;100.00;0.00;2.33;8.31;100.00;-29.04;330.96;330.96;100.00;-30.68;329.32;329.32;100.00;0.00;145.36;590.30;100.00;;;;0.00
2020-06-15;10.44;13.10;14.77;100.00;0.00;1.40;7.00;100.00;0.00;1.65;7.41;100.00;-46.77;313.23;313.23;100.00;-45.35;314.65;314.65;100.00;0.00;31.85;241.00;100.00;;;;0.00
2020-06-16;7.70;12.58;15.86;100.00;0.00;2.15;8.29;100.00;0.00;2.49;9.11;100.00;-30.86;329.14;329.14;100.00;-32.36;327.64;327.64;100.00;0.00;134.56;781.80;100.00;;;;0.00
2020-06-17;8.86;11.88;16.50;100.00;0.00;2.21;10.39;100.00;0.00;2.66;11.80;100.00;-6.22;353.78;353.78;100.00;-8.43;351.57;351.57;100.00;0.00;107.46;845.00;100.00;;;;0.00
2020-06-18;7.88;12.16;18.43;100.00;0.00;1.73;5.74;100.00;0.00;2.15;6.98;100.00;21.33;21.33;21.33;100.00;18.98;18.98;18.98;100.00;0.00;128.29;707.90;100.00;;;;0.00
2020-06-19;6.99;12.05;17.93;100.00;0.00;1.68;4.84;100.00;0.00;2.07;5.55;100.00;8.71;8.71;8.71;100.00;8.20;8.20;8.20;100.00;0.00;149.67;608.20;100.00;;;;0.00
2020-06-20;7.81;11.99;17.44;100.00;0.00;1.55;6.92;100.00;0.00;1.87;7.92;100.00;-62.98;297.02;297.02;100.00;-52.36;307.64;307.64;100.00;0.00;142.91;711.30;100.00;;;;0.00
2020-06-21;6.88;12.44;18.54;100.00;0.00;1.64;8.55;100.00;0.00;2.00;9.68;100.00;7.50;7.50;7.50;100.00;10.30;10.30;10.30;100.00;0.00;146.07;590.40;100.00;;;;0.00
2020-06-22;8.49;11.20;14.87;100.00;0.00;1.36;5.51;100.00;0.00;1.63;6.70;100.00;-13.80;346.20;346.20;100.00;-17.67;342.33;342.33;100.00;0.00;85.28;793.80;100.00;;;;0.00
2020-06-23;8.51;11.40;14.94;100.00;0.00;1.32;6.08;100.00;0.00;1.62;6.66;100.00;24.97;24.97;24.97;100.00;17.43;17.43;17.43;100.00;0.00;37.57;249.00;100.00;;;;0.00
2020-06-24;7.19;11.21;14.34;100.00;0.00;1.49;4.63;100.00;0.00;1.79;5.21;100.00;-59.52;300.48;300.48;100.00;-55.66;304.34;304.34;100.00;0.00;111.58;780.10;100.00;;;;0.00
2020-06-25;5.94;10.56;16.23;100.00;0.00;1.39;5.14;100.00;0.00;1.73;6.17;100.00;14.79;14.79;14.79;100.00;11.69;11.69;11.69;100.00;0.00;108.29;676.40;100.00;;;;0.00
2020-06-26;6.61;10.79;15.86;100.00;0.00;1.27;4.37;100.00;0.00;1.50;4.86;100.00;-9.26;350.74;350.74;100.00;-21.57;338.43;338.43;100.00;0.00;152.36;698.10;100.00;;;;0.00
2020-06-27;5.60;12.21;19.21;100.00;0.00;1.44;6.19;100.00;0.00;1.72;7.55;100.00;6.46;6.46;6.46;100.00;13.83;13.83;13.83;100.00;0.00;147.99;669.20;100.00;;;;0.00
