Station:;cgr;;;;;;;;;;;;;;;;;;;;;;;
Date range:;[2016-08-01,2021-08-01];;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
date;[Min]TA2;[Avg]TA2;[Max]TA2;[Data%]TA2;[Min]VV5;[Avg]VV5;[Max]VV5;[data%]VV5;[Min]VV10;[Avg]VV10;[Max]VV10;[Data%]VV10;[Min]DV5;[Avg]DV5;[Max]DV5;[data%]DV5;[Min]DV10;[Avg]DV10;[Max]DV10;[data%]DV10;[Min]RS;[Avg]RS;[Max]RS;[data%]RS
2020-03-04;11.81;13.11;16.66;100.00;0.00;2.20;7.61;100.00;0.00;2.38;7.72;100.00;-49.23;310.77;310.77;100.00;-37.22;322.79;322.79;100.00;0.00;96.26;977.00;100.00
2020-03-05;12.24;12.81;13.68;100.00;0.00;1.91;6.55;100.00;0.00;2.04;6.66;100.00;-37.73;322.27;322.27;100.00;-25.28;334.73;334.73;100.00;0.00;68.15;302.20;100.00
2020-03-06;12.10;13.64;17.09;100.00;0.00;2.18;6.90;100.00;0.00;2.35;7.19;100.00;-56.71;303.29;303.29;100.00;-44.48;315.52;315.52;100.00;0.00;89.56;674.40;100.00
2020-03-07;12.14;14.58;18.94;100.00;0.00;2.55;9.62;100.00;0.00;2.74;9.33;100.00;-53.33;306.67;306.67;100.00;-42.00;318.00;318.00;100.00;0.00;233.59;1235.00;100.00
2020-03-08;12.85;15.24;19.04;100.00;0.00;2.24;9.13;100.00;0.00;2.49;9.21;100.00;-88.99;271.01;271.01;100.00;-77.59;282.41;282.41;100.00;0.00;248.85;1166.00;100.00
2020-03-09;12.85;14.28;16.61;100.00;0.00;2.61;8.09;100.00;0.00;2.93;8.19;100.00;-89.02;270.98;270.98;100.00;-79.00;281.00;281.00;100.00;0.00;150.72;975.00;100.00
2020-03-10;12.83;13.74;15.86;100.00;0.00;2.12;7.78;100.00;0.00;2.32;7.70;100.00;-36.28;323.72;323.72;100.00;-25.89;334.11;334.11;100.00;0.00;116.29;943.00;100.00
2020-03-11;12.57;13.93;17.08;100.00;0.00;2.48;8.47;100.00;0.00;2.70;9.04;100.00;-55.42;304.58;304.58;100.00;-44.16;315.84;315.84;100.00;0.00;150.66;1371.00;100.00
2020-03-12;12.52;14.07;18.57;100.00;0.00;2.43;8.17;100.00;0.00;2.64;8.23;100.00;-47.16;312.84;312.84;100.00;-33.09;326.91;326.91;100.00;0.00;190.74;1359.00;100.00
2020-03-13;12.62;14.01;17.28;100.00;0.00;2.40;8.51;100.00;0.00;2.63;8.76;100.00;-72.47;287.53;287.53;100.00;-70.50;289.50;289.50;100.00;0.00;110.63;1200.00;100.00
2020-03-14;12.47;14.74;17.60;100.00;0.00;2.12;8.31;100.00;0.00;2.27;8.37;100.00;-48.87;311.14;311.14;100.00;-39.52;320.48;320.48;100.00;0.00;198.91;1316.00;100.00
2020-03-15;12.14;13.23;16.00;100.00;0.00;2.02;6.90;100.00;0.00;2.24;7.27;100.00;-53.04;306.96;306.96;100.00;-42.13;317.88;317.88;100.00;0.00;61.06;264.10;100.00
2020-03-16;11.72;12.67;14.59;100.00;0.00;1.92;6.37;100.00;0.00;2.03;6.06;100.00;-35.61;324.40;324.40;100.00;-21.86;338.14;338.14;100.00;0.00;79.11;516.80;100.00
2020-03-17;11.62;13.44;17.72;100.00;0.00;2.54;9.41;100.00;0.00;2.72;9.47;100.00;-19.64;340.36;340.36;100.00;-4.28;355.72;355.72;100.00;0.00;202.87;1360.00;100.00
2020-03-18;11.01;13.01;17.18;100.00;0.00;2.23;8.78;100.00;0.00;2.41;8.96;100.00;-55.37;304.63;304.63;100.00;-48.93;311.07;311.07;100.00;0.00;151.69;1241.00;100.00
2020-03-19;11.48;12.84;16.47;100.00;0.00;2.12;8.29;100.00;0.00;2.28;8.76;100.00;-48.94;311.06;311.06;100.00;-37.48;322.52;322.52;100.00;0.00;98.39;1233.00;100.00
2020-03-20;11.01;12.19;14.66;100.00;0.00;2.06;7.94;100.00;0.00;2.19;8.72;100.00;-48.50;311.50;311.50;100.00;-35.80;324.20;324.20;100.00;0.00;82.33;566.10;100.00
2020-03-21;10.87;13.14;17.48;100.00;0.00;2.39;8.80;100.00;0.00;2.56;9.00;100.00;-58.30;301.70;301.70;100.00;-47.35;312.65;312.65;100.00;0.00;150.94;1046.00;100.00
2020-03-22;12.29;15.21;19.63;100.00;0.00;2.08;8.51;100.00;0.00;2.32;8.58;100.00;6.25;6.25;6.25;100.00;19.31;19.31;19.31;100.00;0.00;273.58;919.00;100.00
2020-03-23;12.88;15.61;21.84;100.00;0.00;2.74;9.31;100.00;0.00;3.10;10.02;100.00;-167.07;192.93;192.93;100.00;-145.01;214.99;214.99;100.00;0.00;264.70;1181.00;100.00
2020-03-24;12.62;14.49;18.07;100.00;0.00;2.65;9.78;100.00;0.00;2.96;10.04;100.00;19.29;19.29;19.29;100.00;9.16;9.16;9.16;100.00;0.00;194.00;1333.00;100.00
2020-03-25;11.48;13.58;18.09;100.00;0.00;2.28;9.70;100.00;0.00;2.53;9.86;100.00;-39.75;320.25;320.25;100.00;-25.99;334.01;334.01;100.00;0.00;187.89;1227.00;100.00
2020-03-26;12.29;13.41;16.00;100.00;0.00;1.81;6.57;100.00;0.00;2.00;6.72;100.00;-57.51;302.49;302.49;100.00;-46.06;313.94;313.94;100.00;0.00;81.21;482.90;100.00
2020-03-27;12.24;14.34;19.04;100.00;0.00;2.67;10.04;100.00;0.00;2.84;10.00;100.00;-42.36;317.64;317.64;100.00;-29.41;330.59;330.59;100.00;0.00;219.08;1215.00;100.00
2020-03-28;12.47;14.39;19.32;100.00;0.00;1.97;8.19;100.00;0.00;2.13;8.64;100.00;-43.24;316.76;316.76;100.00;-31.10;328.90;328.90;100.00;0.00;152.88;1240.00;100.00
2020-03-29;12.90;16.23;20.13;100.00;0.00;1.84;7.41;100.00;0.00;2.03;7.49;100.00;5.91;5.91;5.91;100.00;15.07;15.07;15.07;100.00;0.00;259.05;891.00;100.00
2020-03-30;12.19;16.68;19.23;100.00;0.00;1.66;7.86;100.00;0.00;2.01;7.33;100.00;-102.48;257.52;257.52;100.00;-79.97;280.03;280.03;100.00;0.00;259.64;926.00;100.00
2020-03-31;12.46;14.77;17.60;100.00;0.00;1.96;8.19;100.00;0.00;2.17;8.08;100.00;-128.48;231.52;231.52;100.00;-96.87;263.13;263.13;100.00;0.00;188.28;1040.00;100.00
2020-04-01;11.11;13.97;17.53;100.00;0.00;1.80;9.06;100.00;0.00;1.96;8.86;100.00;-105.87;254.13;254.13;100.00;-91.80;268.20;268.20;100.00;0.00;187.47;1084.00;100.00
2020-04-02;11.97;13.46;15.39;100.00;0.00;2.29;9.33;100.00;0.00;2.55;9.94;100.00;-80.94;279.06;279.06;100.00;-69.86;290.14;290.14;100.00;0.00;96.04;752.90;100.00
2020-04-03;11.53;12.63;15.58;100.00;0.00;2.02;7.25;100.00;0.00;2.16;7.06;100.00;-51.80;308.20;308.20;100.00;-38.80;321.20;321.20;100.00;0.00;78.80;579.40;100.00
2020-04-04;11.06;12.15;15.04;100.00;0.00;1.99;7.15;100.00;0.00;2.24;7.49;100.00;-52.96;307.04;307.04;100.00;-40.11;319.89;319.89;100.00;0.00;65.26;544.60;100.00
2020-04-05;11.67;14.41;17.76;100.00;0.00;2.51;8.88;100.00;0.00;2.80;8.80;100.00;-30.53;329.47;329.47;100.00;-21.68;338.32;338.32;100.00;0.00;211.64;1079.00;100.00
2020-04-06;13.46;17.01;19.89;100.00;0.00;1.93;7.47;100.00;0.00;2.12;7.80;100.00;-42.26;317.74;317.74;100.00;-11.30;348.70;348.70;100.00;0.00;208.08;1071.00;100.00
2020-04-07;11.86;14.68;18.49;100.00;0.00;2.57;8.92;100.00;0.00;2.86;9.96;100.00;-59.52;300.48;300.48;100.00;-47.59;312.41;312.41;100.00;0.00;120.16;826.00;100.00
2020-04-08;11.58;12.95;14.58;100.00;0.00;1.41;4.63;100.00;0.00;1.55;4.90;100.00;-70.92;289.08;289.08;100.00;-60.06;299.94;299.94;100.00;0.00;55.24;323.60;100.00
2020-04-09;12.62;15.12;20.82;100.00;0.00;1.97;9.31;100.00;0.00;2.17;9.49;100.00;-65.65;294.35;294.35;100.00;-56.37;303.64;303.64;100.00;0.00;160.96;1082.00;100.00
2020-04-10;11.81;14.53;18.76;100.00;0.00;2.73;9.78;100.00;0.00;2.96;10.27;100.00;-7.34;352.66;352.66;100.00;5.16;5.16;5.16;100.00;0.00;229.15;810.00;100.00
2020-04-11;11.47;13.40;16.99;100.00;0.00;1.94;6.53;100.00;0.00;2.17;6.25;100.00;-19.63;340.37;340.37;100.00;-8.46;351.54;351.54;100.00;0.00;129.42;927.00;100.00
2020-04-12;10.78;12.30;15.33;100.00;0.00;1.63;6.33;100.00;0.00;1.85;6.59;100.00;-49.06;310.94;310.94;100.00;-36.36;323.64;323.64;100.00;0.00;63.87;754.60;100.00
2020-04-13;11.86;14.08;17.39;100.00;0.00;2.12;7.90;100.00;0.00;2.31;7.98;100.00;-82.77;277.24;277.24;100.00;-74.44;285.56;285.56;100.00;0.00;231.26;824.00;100.00
2020-04-14;10.91;12.73;15.29;100.00;0.00;2.03;10.11;100.00;0.00;2.31;11.13;100.00;-43.08;316.92;316.92;100.00;-29.49;330.51;330.51;100.00;0.00;131.82;1146.00;100.00
2020-04-15;10.30;12.20;15.86;100.00;0.00;1.64;7.23;100.00;0.00;1.77;7.15;100.00;-60.46;299.54;299.54;100.00;-50.00;310.00;310.00;100.00;0.00;97.64;586.60;100.00
2020-04-16;11.32;14.01;17.67;100.00;0.00;2.22;8.23;100.00;0.00;2.54;8.49;100.00;99.19;99.19;99.19;100.00;107.04;107.04;107.04;100.00;0.00;221.02;789.30;100.00
2020-04-17;12.71;16.23;20.75;100.00;0.00;1.16;3.78;100.00;0.00;1.32;3.86;100.00;108.22;108.22;108.22;100.00;112.97;112.97;112.97;100.00;0.00;222.64;796.10;100.00
2020-04-18;9.93;12.42;15.53;100.00;0.00;1.77;6.12;100.00;0.00;1.96;6.15;100.00;-142.39;217.61;217.61;100.00;-113.03;246.97;246.97;100.00;0.00;136.73;917.00;100.00
2020-04-19;11.72;13.61;18.98;100.00;0.00;2.05;10.88;100.00;0.00;2.42;10.90;100.00;22.82;22.82;22.82;100.00;40.21;40.21;40.21;100.00;0.00;120.52;879.00;100.00
2020-04-20;11.53;12.23;13.30;100.00;0.00;1.32;6.27;100.00;0.00;1.49;6.51;100.00;-9.42;350.58;350.58;100.00;-5.40;354.60;354.60;100.00;0.00;59.99;304.70;100.00
2020-04-21;11.25;12.08;13.06;100.00;0.00;1.50;5.51;100.00;0.00;1.74;6.29;100.00;-74.60;285.40;285.40;100.00;-68.38;291.62;291.62;100.00;0.00;60.56;361.90;100.00
2020-04-22;11.06;11.85;13.15;100.00;0.00;1.50;7.49;100.00;0.00;1.63;7.53;100.00;-62.31;297.69;297.69;100.00;-50.16;309.84;309.84;100.00;0.00;67.45;467.30;100.00
2020-04-23;10.59;11.94;13.20;100.00;0.00;1.73;6.02;100.00;0.00;1.90;6.45;100.00;-59.71;300.29;300.29;100.00;-48.45;311.56;311.56;100.00;0.00;37.45;216.20;100.00
2020-04-24;12.14;13.68;16.71;100.00;0.00;2.11;9.23;100.00;0.00;2.40;9.62;100.00;-75.08;284.93;284.93;100.00;-64.95;295.05;295.05;100.00;0.00;104.61;1031.00;100.00
2020-04-25;11.44;14.09;18.00;100.00;0.00;2.47;8.92;100.00;0.00;2.97;8.94;100.00;168.68;168.68;168.68;100.00;160.12;160.12;160.12;100.00;0.00;209.19;759.30;100.00
2020-04-26;10.61;13.31;17.62;100.00;0.00;2.13;8.39;100.00;0.00;2.41;8.31;100.00;-0.71;359.29;359.29;100.00;5.95;5.95;5.95;100.00;0.00;204.73;773.00;100.00
2020-04-27;10.38;13.63;17.43;100.00;0.00;2.03;8.15;100.00;0.00;2.29;8.39;100.00;83.53;83.53;83.53;100.00;87.11;87.11;87.11;100.00;0.00;204.70;750.50;100.00
2020-04-28;11.72;16.35;20.70;100.00;0.00;1.54;4.65;100.00;0.00;1.91;5.12;100.00;54.06;54.06;54.06;100.00;68.11;68.11;68.11;100.00;0.00;209.09;762.30;100.00
2020-04-29;10.82;14.34;18.65;100.00;0.00;2.18;7.74;100.00;0.00;2.59;8.29;100.00;-162.02;197.98;197.98;100.00;-156.04;203.96;203.96;100.00;0.00;141.86;1052.00;100.00
2020-04-30;9.83;10.73;11.89;100.00;0.00;1.32;5.31;100.00;0.00;1.54;5.47;100.00;-58.55;301.45;301.45;100.00;-51.98;308.02;308.02;100.00;0.00;45.32;299.40;100.00
2020-05-01;8.77;10.86;15.81;100.00;0.00;1.56;5.49;100.00;0.00;1.70;5.82;100.00;-36.38;323.62;323.62;100.00;-25.21;334.79;334.79;100.00;0.00;87.12;727.30;100.00
2020-05-02;9.56;10.43;13.11;100.00;0.00;1.51;6.04;100.00;0.00;1.71;5.96;100.00;-26.02;333.98;333.98;100.00;-12.08;347.92;347.92;100.00;0.00;50.55;417.50;100.00
2020-05-03;8.35;12.03;15.92;100.00;0.00;1.66;5.59;100.00;0.00;1.88;6.14;100.00;14.77;14.77;14.77;100.00;32.20;32.20;32.20;100.00;0.00;197.64;768.70;100.00
2020-05-04;10.31;13.18;17.81;100.00;0.00;1.53;6.61;100.00;0.00;1.89;6.37;100.00;-156.66;203.34;203.34;100.00;-146.04;213.96;213.96;100.00;0.00;182.02;886.00;100.00
2020-05-05;9.57;13.66;19.67;100.00;0.00;1.45;6.27;100.00;0.00;1.82;6.15;100.00;-129.41;230.59;230.59;100.00;-102.47;257.53;257.53;100.00;0.00;182.66;845.00;100.00
2020-05-06;9.09;14.36;20.89;100.00;0.00;1.34;4.86;100.00;0.00;1.59;5.16;100.00;133.95;133.95;133.95;100.00;148.52;148.52;148.52;100.00;0.00;195.68;732.90;100.00
2020-05-07;7.37;9.86;12.97;100.00;0.00;1.70;6.04;100.00;0.00;1.80;6.37;100.00;-43.46;316.54;316.54;100.00;-25.58;334.42;334.42;100.00;0.00;66.51;463.50;100.00
2020-05-08;8.95;10.63;13.01;100.00;0.00;1.60;6.70;100.00;0.00;1.73;6.72;100.00;-49.19;310.81;310.81;100.00;-32.61;327.39;327.39;100.00;0.00;81.91;813.00;100.00
2020-05-09;8.68;9.92;11.42;100.00;0.00;1.68;6.21;100.00;0.00;1.91;6.53;100.00;-118.84;241.16;241.16;100.00;-118.02;241.98;241.98;100.00;0.00;65.54;751.30;100.00
2020-05-10;7.32;10.99;15.41;100.00;0.00;1.33;5.66;100.00;0.00;1.48;5.65;100.00;93.41;93.41;93.41;100.00;85.76;85.76;85.76;100.00;0.00;146.68;859.00;100.00
2020-05-11;9.10;11.34;13.99;100.00;0.00;1.54;6.19;100.00;0.00;1.67;6.25;100.00;-56.31;303.70;303.70;100.00;-42.42;317.59;317.59;100.00;0.00;160.35;870.00;100.00
2020-05-12;8.25;9.57;12.79;100.00;0.00;1.01;3.86;100.00;0.00;1.18;4.06;100.00;-126.17;233.83;233.83;100.00;-118.36;241.64;241.64;100.00;0.00;51.76;289.30;100.00
2020-05-13;7.52;11.19;16.74;100.00;0.00;1.80;7.10;100.00;0.00;2.19;7.25;100.00;-165.31;194.69;194.69;100.00;-126.91;233.09;233.09;100.00;0.00;176.64;675.60;100.00
2020-05-14;11.12;16.57;22.99;100.00;0.00;1.18;3.80;100.00;0.00;1.40;4.49;100.00;127.90;127.90;127.90;100.00;128.78;128.78;128.78;100.00;0.00;179.61;679.90;100.00
2020-05-15;13.60;22.05;28.66;100.00;0.00;1.26;4.10;100.00;0.00;1.65;5.08;100.00;147.09;147.09;147.09;100.00;154.05;154.05;154.05;100.00;0.00;177.58;674.00;100.00
2020-05-16;9.85;15.36;24.12;100.00;0.00;1.77;6.76;100.00;0.00;2.29;7.00;100.00;-176.02;183.99;183.99;100.00;-173.30;186.70;186.70;100.00;0.00;136.26;771.80;100.00
2020-05-17;8.96;11.22;16.63;100.00;0.00;1.66;7.17;100.00;0.00;1.83;7.57;100.00;-75.17;284.83;284.83;100.00;-59.80;300.20;300.20;100.00;0.00;115.14;965.00;100.00
2020-05-18;9.33;11.12;15.01;100.00;0.00;1.52;6.98;100.00;0.00;1.70;7.10;100.00;-49.09;310.91;310.91;100.00;-42.00;318.00;318.00;100.00;0.00;111.81;974.00;100.00
2020-05-19;9.37;10.86;13.91;100.00;0.00;1.29;5.37;100.00;0.00;1.49;5.10;100.00;-59.92;300.09;300.09;100.00;-47.42;312.58;312.58;100.00;0.00;67.10;355.80;100.00
2020-05-20;9.29;10.98;15.01;100.00;0.00;1.55;6.55;100.00;0.00;1.83;6.55;100.00;-168.12;191.88;191.88;100.00;-154.50;205.50;205.50;100.00;0.00;104.38;964.00;100.00
2020-05-21;9.21;11.13;14.49;100.00;0.00;2.04;8.21;100.00;0.00;2.52;8.35;100.00;51.09;51.09;51.09;100.00;59.87;59.87;59.87;100.00;0.00;167.32;711.90;100.00
2020-05-22;9.07;13.34;18.42;100.00;0.00;1.49;5.17;100.00;0.00;1.74;6.27;100.00;134.83;134.83;134.83;100.00;135.92;135.92;135.92;100.00;0.00;164.09;657.40;100.00
2020-05-23;12.47;18.15;25.63;100.00;0.00;1.43;4.61;100.00;0.00;1.87;5.57;100.00;72.15;72.15;72.15;100.00;66.97;66.97;66.97;100.00;0.00;169.94;657.60;100.00
2020-05-24;12.68;17.93;24.07;100.00;0.00;1.30;4.61;100.00;0.00;1.60;4.92;100.00;153.43;153.43;153.43;100.00;158.76;158.76;158.76;100.00;0.00;169.19;656.10;100.00
2020-05-25;8.16;11.26;17.53;100.00;0.00;2.10;6.33;100.00;0.00;2.35;6.41;100.00;-91.79;268.21;268.21;100.00;-80.13;279.87;279.87;100.00;0.00;62.75;525.80;100.00
2020-05-26;9.19;10.55;12.42;100.00;0.00;0.91;3.63;100.00;0.00;1.05;3.67;100.00;-80.28;279.72;279.72;100.00;-78.47;281.53;281.53;100.00;0.00;29.04;138.50;100.00
2020-05-27;9.66;11.23;15.15;100.00;0.00;1.53;7.41;100.00;0.00;1.69;7.53;100.00;-63.88;296.12;296.12;100.00;-55.81;304.20;304.20;100.00;0.00;99.49;862.00;100.00
2020-05-28;9.95;12.36;16.00;100.00;0.00;2.10;8.51;100.00;0.00;2.67;9.04;100.00;43.43;43.43;43.43;100.00;54.70;54.70;54.70;100.00;0.00;145.42;880.00;100.00
2020-05-29;9.81;12.85;17.28;100.00;0.00;2.09;7.10;100.00;0.00;2.33;7.21;100.00;-22.49;337.51;337.51;100.00;-9.81;350.20;350.20;100.00;0.00;102.76;850.00;100.00
2020-05-30;10.30;12.48;15.89;100.00;0.00;1.61;4.76;100.00;0.00;2.01;6.14;100.00;98.54;98.54;98.54;100.00;98.45;98.45;98.45;100.00;0.00;56.14;901.00;100.00
2020-05-31;9.83;11.15;14.13;100.00;0.00;1.32;5.06;100.00;0.00;1.66;5.49;100.00;-17.46;342.55;342.55;100.00;7.23;7.23;7.23;100.00;0.00;32.51;335.10;100.00
2020-06-01;9.57;10.92;14.67;100.00;0.00;1.47;4.55;100.00;0.00;1.89;5.94;100.00;143.41;143.41;143.41;100.00;159.59;159.59;159.59;100.00;0.00;68.70;588.50;100.00
2020-06-02;8.53;9.99;12.55;100.00;0.00;2.35;6.15;100.00;0.00;2.63;6.35;100.00;-11.80;348.20;348.20;100.00;3.54;3.54;3.54;100.00;0.00;57.51;428.60;100.00
2020-06-03;6.05;7.95;9.81;100.00;0.00;2.17;8.55;100.00;0.00;2.89;9.31;100.00;70.35;70.35;70.35;100.00;73.01;73.01;73.01;100.00;0.00;38.78;312.60;100.00
2020-06-04;6.63;9.89;14.76;100.00;0.00;2.14;8.68;100.00;0.00;2.62;8.33;100.00;122.30;122.30;122.30;100.00;125.78;125.78;125.78;100.00;0.00;153.11;604.20;100.00
2020-06-05;7.29;11.97;16.30;100.00;0.00;1.60;4.39;100.00;0.00;2.05;5.14;100.00;137.76;137.76;137.76;100.00;145.29;145.29;145.29;100.00;0.00;159.67;621.80;100.00
2020-06-06;8.08;10.57;14.32;100.00;0.00;2.25;7.68;100.00;0.00;2.71;8.02;100.00;95.21;95.21;95.21;100.00;93.48;93.48;93.48;100.00;0.00;93.50;909.00;100.00
2020-06-07;6.47;8.67;12.12;100.00;0.00;1.88;8.08;100.00;0.00;2.39;8.11;100.00;-151.78;208.22;208.22;100.00;-121.57;238.43;238.43;100.00;0.00;102.11;958.00;100.00
2020-06-08;7.24;11.87;16.50;100.00;0.00;1.36;4.59;100.00;0.00;1.72;5.23;100.00;129.33;129.33;129.33;100.00;129.88;129.88;129.88;100.00;0.00;160.15;624.90;100.00
2020-06-09;9.29;13.17;18.63;100.00;0.00;1.54;6.19;100.00;0.00;1.89;6.04;100.00;28.10;28.10;28.10;100.00;28.19;28.19;28.19;100.00;0.00;155.56;619.80;100.00
2020-06-10;7.76;10.33;15.00;100.00;0.00;1.58;4.84;100.00;0.00;1.78;5.29;100.00;-17.04;342.96;342.96;100.00;-0.94;359.06;359.06;100.00;0.00;144.45;679.30;100.00
2020-06-11;7.28;9.56;13.79;100.00;0.00;1.89;7.31;100.00;0.00;2.30;8.08;100.00;-79.64;280.36;280.36;100.00;-63.62;296.38;296.38;100.00;0.00;117.40;738.90;100.00
2020-06-12;8.55;12.11;16.58;100.00;0.00;1.82;6.61;100.00;0.00;2.27;6.55;100.00;137.47;137.47;137.47;100.00;142.24;142.24;142.24;100.00;0.00;150.94;587.30;100.00
2020-06-13;11.36;18.66;24.68;100.00;0.00;1.58;7.17;100.00;0.00;2.47;9.29;100.00;114.39;114.39;114.39;100.00;119.92;119.92;119.92;100.00;0.00;160.55;626.70;100.00
2020-06-14;7.21;12.25;21.65;100.00;0.00;2.47;8.02;100.00;0.00;2.88;8.55;100.00;-68.66;291.34;291.34;100.00;-55.21;304.79;304.79;100.00;0.00;73.32;898.00;100.00
2020-06-15;8.25;9.71;11.06;100.00;0.00;3.03;8.98;100.00;0.00;3.43;9.60;100.00;-43.13;316.87;316.87;100.00;-29.16;330.85;330.85;100.00;0.00;21.89;159.20;100.00
2020-06-16;8.42;10.10;14.10;100.00;0.00;2.82;10.84;100.00;0.00;3.25;11.17;100.00;-25.17;334.83;334.83;100.00;-9.10;350.90;350.90;100.00;0.00;96.18;706.20;100.00
2020-06-17;6.24;9.64;14.67;100.00;0.00;2.54;12.80;100.00;0.00;3.23;13.60;100.00;137.76;137.76;137.76;100.00;136.89;136.89;136.89;100.00;0.00;101.54;842.00;100.00
2020-06-18;8.25;12.90;18.76;100.00;0.00;1.53;4.55;100.00;0.00;2.01;5.33;100.00;146.32;146.32;146.32;100.00;158.29;158.29;158.29;100.00;0.00;126.69;683.70;100.00
2020-06-19;9.91;13.43;18.52;100.00;0.00;1.32;4.96;100.00;0.00;1.54;4.88;100.00;5.81;5.81;5.81;100.00;23.05;23.05;23.05;100.00;0.00;155.29;601.70;100.00
2020-06-20;8.35;12.23;18.03;100.00;0.00;1.78;6.39;100.00;0.00;2.38;7.00;100.00;130.69;130.69;130.69;100.00;125.64;125.64;125.64;100.00;0.00;147.12;695.70;100.00
2020-06-21;8.96;13.14;19.74;100.00;0.00;1.65;5.27;100.00;0.00;1.94;5.08;100.00;80.89;80.89;80.89;100.00;91.79;91.79;91.79;100.00;0.00;152.43;593.80;100.00
2020-06-22;8.68;10.66;14.66;100.00;0.00;1.48;4.80;100.00;0.00;1.97;5.55;100.00;140.49;140.49;140.49;100.00;141.19;141.19;141.19;100.00;0.00;85.32;828.00;100.00
2020-06-23;8.16;10.73;13.09;100.00;0.00;1.44;4.86;100.00;0.00;1.93;6.17;100.00;-75.63;284.37;284.37;100.00;-66.77;293.23;293.23;100.00;0.00;34.32;200.10;100.00
2020-06-24;8.25;9.99;13.97;100.00;0.00;1.56;5.88;100.00;0.00;2.04;6.59;100.00;159.41;159.41;159.41;100.00;171.90;171.90;171.90;100.00;0.00;118.10;833.00;100.00
2020-06-25;8.19;11.19;19.13;100.00;0.00;1.45;5.61;100.00;0.00;1.76;5.76;100.00;97.15;97.15;97.15;100.00;103.22;103.22;103.22;100.00;0.00;124.82;764.20;100.00
2020-06-26;7.56;10.78;14.21;100.00;0.00;1.66;8.13;100.00;0.00;1.95;8.09;100.00;-156.70;203.30;203.30;100.00;-141.83;218.17;218.17;100.00;0.00;151.85;625.20;100.00
2020-06-27;10.21;14.58;20.83;100.00;0.00;2.10;5.92;100.00;0.00;2.61;8.19;100.00;51.10;51.10;51.10;100.00;48.16;48.16;48.16;100.00;0.00;150.45;705.40;100.00
2020-06-28;7.46;9.70;16.62;100.00;0.00;2.25;8.80;100.00;0.00;2.81;9.96;100.00;-18.66;341.34;341.34;100.00;-1.07;358.93;358.93;100.00;0.00;90.09;688.70;100.00
2020-06-29;8.11;9.24;11.04;100.00;0.00;3.37;9.82;100.00;0.00;4.04;10.29;100.00;7.65;7.65;7.65;100.00;23.25;23.25;23.25;100.00;0.00;17.12;164.60;100.00
2020-06-30;8.64;11.97;17.59;100.00;0.00;1.72;5.00;100.00;0.00;2.24;5.61;100.00;147.93;147.93;147.93;100.00;159.01;159.01;159.01;100.00;0.00;128.80;788.70;100.00
2020-07-01;11.86;15.75;22.35;100.00;0.00;1.23;3.96;100.00;0.00;1.63;4.41;100.00;140.65;140.65;140.65;100.00;150.33;150.33;150.33;100.00;0.00;139.51;832.00;100.00
2020-07-02;11.77;15.76;21.42;100.00;0.00;1.18;3.98;100.00;0.00;1.52;4.12;100.00;118.24;118.24;118.24;100.00;129.06;129.06;129.06;100.00;0.00;156.49;605.60;100.00
2020-07-03;12.47;16.47;22.32;100.00;0.00;1.15;4.59;100.00;0.00;1.56;6.31;100.00;139.78;139.78;139.78;100.00;152.95;152.95;152.95;100.00;0.00;159.84;618.70;100.00
2020-07-04;7.82;10.17;13.88;100.00;0.00;2.32;6.21;100.00;0.00;2.70;6.96;100.00;-52.74;307.26;307.26;100.00;-43.29;316.71;316.71;100.00;0.00;105.02;908.00;100.00
2020-07-05;7.71;10.59;13.78;100.00;0.00;1.45;6.02;100.00;0.00;1.78;5.66;100.00;100.05;100.05;100.05;100.00;121.27;121.27;121.27;100.00;0.00;156.96;712.60;100.00
2020-07-06;7.73;9.34;12.59;100.00;0.00;2.58;7.62;100.00;0.00;2.81;7.64;100.00;13.65;13.65;13.65;100.00;25.11;25.11;25.11;100.00;0.00;109.65;807.00;100.00
2020-07-07;6.72;9.78;13.97;100.00;0.00;2.59;9.07;100.00;0.00;2.81;8.80;100.00;-19.91;340.09;340.09;100.00;-7.73;352.27;352.27;100.00;0.00;156.73;611.20;100.00
2020-07-08;7.94;11.96;16.49;100.00;0.00;1.46;5.47;100.00;0.00;1.92;6.68;100.00;148.90;148.90;148.90;100.00;154.85;154.85;154.85;100.00;0.00;160.10;623.50;100.00
2020-07-09;11.18;14.97;20.89;100.00;0.00;1.32;4.04;100.00;0.00;1.73;4.90;100.00;149.78;149.78;149.78;100.00;152.94;152.94;152.94;100.00;0.00;162.27;646.70;100.00
2020-07-10;10.93;14.05;18.74;100.00;0.00;1.38;7.27;100.00;0.00;1.54;7.49;100.00;64.11;64.11;64.11;100.00;57.73;57.73;57.73;100.00;0.00;160.91;624.80;100.00
2020-07-11;7.23;11.09;15.20;100.00;0.00;1.43;5.21;100.00;0.00;1.73;6.57;100.00;132.18;132.18;132.18;100.00;126.87;126.87;126.87;100.00;0.00;144.49;838.00;100.00
2020-07-12;10.66;18.14;25.28;100.00;0.00;1.15;4.65;100.00;0.00;1.67;5.68;100.00;154.88;154.88;154.88;100.00;166.82;166.82;166.82;100.00;0.00;164.41;633.50;100.00
