Station:;lsc;;;;;;;;;;;
Date range:;[2016-08-01,2021-08-01];;;;;;;;;;;
;;;;;;;;;;;;
date;[Min]VV;[Avg]VV;[Max]VV;[data%]VV;[Min]DV;[Avg]DV;[Max]DV;[data%]DV;[Min]RS2;[Avg]RS2;[Max]RS2;[data%]RS2
2020-11-27;0.00;1.75;7.11;100.00;-52.07;307.93;307.93;100.00;0.00;315.80;1419.00;100.00
2020-11-28;0.00;1.77;7.01;100.00;-91.71;268.29;268.29;100.00;0.00;309.24;1404.00;100.00
2020-11-29;0.00;1.42;6.57;100.00;-69.51;290.49;290.49;100.00;0.00;334.57;1106.00;100.00
2020-11-30;0.00;1.79;8.03;100.00;-100.30;259.70;259.70;100.00;0.00;286.19;1433.00;100.00
2020-12-01;0.00;1.73;7.26;100.00;-69.49;290.51;290.51;100.00;0.00;209.72;1149.00;100.00
2020-12-02;0.00;1.68;7.78;100.00;-55.52;304.48;304.48;100.00;0.00;311.22;1455.00;100.00
2020-12-03;0.00;1.91;9.03;100.00;-110.04;249.96;249.96;100.00;0.00;262.68;1476.00;100.00
2020-12-04;0.00;1.49;7.00;100.00;-75.01;284.99;284.99;100.00;0.00;223.92;1189.00;100.00
2020-12-05;0.00;1.49;6.69;100.00;-64.40;295.60;295.60;100.00;0.00;224.34;1246.00;100.00
2020-12-06;0.00;1.57;6.41;100.00;-85.14;274.86;274.86;100.00;0.00;240.53;1602.00;100.00
2020-12-07;0.00;0.60;2.35;20.00;-48.75;311.25;311.25;20.00;0.00;0.00;0.00;20.00
2020-12-08;;;;0.00;;;;0.00;;;;0.00
2020-12-09;;;;0.00;;;;0.00;;;;0.00
2020-12-10;0.00;2.09;7.16;54.00;-50.25;309.75;309.75;54.00;0.00;399.35;1562.00;54.00
2020-12-11;0.00;1.54;6.29;100.00;-30.13;329.87;329.87;100.00;0.00;366.18;1079.00;100.00
2020-12-12;0.00;1.96;8.70;100.00;-122.99;237.01;237.01;100.00;0.00;359.59;1092.00;100.00
2020-12-13;0.00;1.63;8.00;100.00;-100.06;259.94;259.94;100.00;0.00;228.19;1443.00;100.00
2020-12-14;0.00;1.54;5.65;100.00;-104.47;255.54;255.54;100.00;0.00;139.78;1005.00;100.00
2020-12-15;0.00;1.47;6.65;100.00;-104.63;255.38;255.38;100.00;0.00;200.10;1091.00;100.00
2020-12-16;0.00;1.61;7.18;100.00;-85.38;274.62;274.62;100.00;0.00;210.72;1341.00;100.00
2020-12-17;0.00;1.38;5.80;100.00;-85.54;274.46;274.46;100.00;0.00;132.10;659.00;100.00
2020-12-18;0.00;1.65;7.16;100.00;-44.21;315.79;315.79;100.00;0.00;240.58;1371.00;100.00
2020-12-19;0.00;1.69;6.88;100.00;-35.04;324.96;324.96;100.00;0.00;368.37;1210.00;100.00
2020-12-20;0.00;1.80;7.13;100.00;-106.67;253.33;253.33;100.00;0.00;349.81;1334.00;100.00
2020-12-21;0.00;1.64;6.64;100.00;-79.79;280.22;280.22;100.00;0.00;256.35;1310.00;100.00
2020-12-22;0.00;1.56;6.12;100.00;-80.70;279.30;279.30;100.00;0.00;223.86;1358.00;100.00
2020-12-23;0.00;1.71;6.47;100.00;-82.14;277.86;277.86;100.00;0.00;235.11;1359.00;100.00
2020-12-24;0.00;1.76;7.16;100.00;-76.07;283.93;283.93;100.00;0.00;292.24;1248.00;100.00
2020-12-25;0.00;1.67;7.11;100.00;-81.54;278.46;278.46;100.00;0.00;258.68;1437.00;100.00
2020-12-26;0.00;1.16;5.19;100.00;-88.18;271.82;271.82;100.00;0.00;145.43;907.00;100.00
2020-12-27;0.00;1.69;7.22;100.00;-64.16;295.84;295.84;100.00;0.00;359.45;1066.00;100.00
2020-12-28;0.00;1.80;7.16;100.00;-74.34;285.66;285.66;100.00;0.00;341.58;1208.00;100.00
2020-12-29;0.00;1.57;7.75;100.00;-76.31;283.69;283.69;100.00;0.00;336.26;1068.00;100.00
2020-12-30;0.00;1.92;6.33;100.00;-90.66;269.34;269.34;100.00;0.00;356.41;1508.00;100.00
2020-12-31;0.00;1.78;6.73;100.00;-82.35;277.65;277.65;100.00;0.00;292.28;1430.00;100.00
2021-01-01;0.00;1.86;7.13;100.00;-85.99;274.01;274.01;100.00;0.00;282.91;1217.00;100.00
2021-01-02;0.00;1.71;6.38;100.00;-65.96;294.04;294.04;100.00;0.00;255.72;1291.00;100.00
2021-01-03;0.00;1.20;6.08;100.00;-40.01;319.99;319.99;100.00;0.00;151.58;947.00;100.00
2021-01-04;0.00;1.32;8.10;100.00;-73.34;286.66;286.66;100.00;0.00;192.31;1277.00;100.00
2021-01-05;0.00;1.38;5.44;100.00;-87.33;272.67;272.67;100.00;0.00;165.01;1210.00;100.00
2021-01-06;0.00;1.71;6.94;100.00;-102.29;257.71;257.71;100.00;0.00;349.53;1364.00;100.00
2021-01-07;0.00;1.60;6.24;100.00;-77.14;282.86;282.86;100.00;0.00;262.66;1303.00;100.00
2021-01-08;0.00;1.36;5.82;95.00;-83.38;276.62;276.62;95.00;0.00;118.18;560.40;95.00
2021-01-09;0.00;1.80;7.78;100.00;-70.66;289.34;289.34;100.00;0.00;256.13;1202.00;100.00
2021-01-10;0.00;1.45;5.87;100.00;-76.94;283.06;283.06;100.00;0.00;351.01;1148.00;100.00
2021-01-11;0.00;1.54;6.64;100.00;-89.45;270.55;270.55;100.00;0.00;359.55;1088.00;100.00
2021-01-12;0.00;1.97;7.12;100.00;-107.78;252.22;252.22;100.00;0.00;364.38;1080.00;100.00
2021-01-13;0.00;1.57;6.48;100.00;-91.45;268.55;268.55;100.00;0.00;291.41;1478.00;100.00
2021-01-14;0.00;1.85;7.19;100.00;-34.65;325.35;325.35;100.00;0.00;291.04;1331.00;100.00
2021-01-15;0.00;1.64;7.47;100.00;-75.80;284.20;284.20;100.00;0.00;290.35;1428.00;100.00
2021-01-16;0.00;1.54;7.96;100.00;-101.64;258.36;258.36;100.00;0.00;299.52;1158.00;100.00
2021-01-17;0.00;1.66;5.52;100.00;-97.63;262.37;262.37;100.00;0.00;345.69;1037.00;100.00
2021-01-18;0.00;1.53;6.84;100.00;-67.67;292.33;292.33;100.00;0.00;244.20;1454.00;100.00
2021-01-19;0.00;1.64;7.13;100.00;-72.63;287.37;287.37;100.00;0.00;254.91;1474.00;100.00
2021-01-20;0.00;1.61;8.37;100.00;-56.73;303.27;303.27;100.00;0.00;250.29;1252.00;100.00
2021-01-21;0.00;1.73;7.04;100.00;-78.64;281.36;281.36;100.00;0.00;270.70;1285.00;100.00
2021-01-22;0.00;1.76;7.13;100.00;-78.28;281.73;281.73;100.00;0.00;297.30;1043.00;100.00
2021-01-23;0.00;1.71;7.88;100.00;-100.53;259.47;259.47;100.00;0.00;308.05;1117.00;100.00
2021-01-24;0.00;1.65;7.39;100.00;-53.17;306.83;306.83;100.00;0.00;268.75;1335.00;100.00
2021-01-25;0.00;1.73;7.59;100.00;-86.60;273.40;273.40;100.00;0.00;200.80;1367.00;100.00
2021-01-26;0.00;1.22;4.86;100.00;-71.52;288.48;288.48;100.00;0.00;124.59;502.60;100.00
2021-01-27;0.00;1.33;7.10;100.00;-65.61;294.39;294.39;100.00;0.00;327.35;1143.00;100.00
2021-01-28;0.00;1.63;7.39;100.00;-105.19;254.81;254.81;100.00;0.00;281.86;1440.00;100.00
2021-01-29;0.00;1.61;8.00;100.00;-106.03;253.97;253.97;100.00;0.00;251.23;1403.00;100.00
2021-01-30;0.00;1.25;7.19;100.00;-73.01;286.99;286.99;100.00;0.00;204.47;1455.00;100.00
2021-01-31;0.00;1.46;6.76;100.00;-66.43;293.57;293.57;100.00;0.00;287.91;1493.00;100.00
2021-02-01;0.00;1.53;6.59;100.00;-54.60;305.40;305.40;100.00;0.00;246.66;1476.00;100.00
2021-02-02;0.00;1.67;7.64;100.00;-16.35;343.65;343.65;100.00;0.00;233.30;1272.00;100.00
2021-02-03;0.00;1.61;7.13;100.00;-73.66;286.34;286.34;100.00;0.00;356.84;1110.00;100.00
2021-02-04;0.00;1.70;7.10;100.00;-79.73;280.27;280.27;100.00;0.00;268.04;1457.00;100.00
2021-02-05;0.00;1.50;6.94;100.00;-82.13;277.87;277.87;100.00;0.00;241.55;1272.00;100.00
2021-02-06;0.00;1.64;6.80;100.00;-57.59;302.41;302.41;100.00;0.00;236.37;1231.00;100.00
2021-02-07;0.00;1.77;7.21;100.00;-22.97;337.03;337.03;100.00;0.00;297.39;1387.00;100.00
2021-02-08;0.00;1.57;7.06;100.00;-10.85;349.15;349.15;100.00;0.00;352.37;1078.00;100.00
2021-02-09;0.00;1.64;7.25;100.00;-100.01;259.99;259.99;100.00;0.00;346.12;1070.00;100.00
2021-02-10;0.00;1.57;8.98;100.00;-91.16;268.85;268.85;100.00;0.00;315.02;1370.00;100.00
2021-02-11;0.00;1.57;6.88;100.00;-63.59;296.41;296.41;100.00;0.00;255.63;1164.00;100.00
2021-02-12;0.00;1.49;7.57;100.00;-61.82;298.18;298.18;100.00;0.00;279.29;1262.00;100.00
2021-02-13;0.00;1.50;6.39;100.00;-77.73;282.27;282.27;100.00;0.00;189.44;1208.00;100.00
2021-02-14;0.00;1.46;7.37;100.00;-56.87;303.14;303.14;100.00;0.00;214.79;1508.00;100.00
2021-02-15;0.00;1.54;7.88;100.00;-63.80;296.20;296.20;100.00;0.00;264.81;1254.00;100.00
2021-02-16;0.00;2.16;7.66;100.00;-40.98;319.02;319.02;100.00;0.00;332.53;1037.00;100.00
2021-02-17;0.00;1.80;7.08;100.00;-36.74;323.26;323.26;100.00;0.00;312.55;1336.00;100.00
2021-02-18;0.00;1.59;8.09;100.00;-41.25;318.75;318.75;100.00;0.00;326.44;1288.00;100.00
2021-02-19;0.00;1.38;5.82;100.00;-29.35;330.65;330.65;100.00;0.00;332.44;1041.00;100.00
2021-02-20;0.00;1.63;7.08;100.00;-76.42;283.58;283.58;100.00;0.00;239.24;1288.00;100.00
2021-02-21;0.00;1.41;7.17;100.00;-17.11;342.89;342.89;100.00;0.00;198.18;1161.00;100.00
2021-02-22;0.00;1.65;6.98;100.00;-49.47;310.53;310.53;100.00;0.00;199.82;1075.00;100.00
2021-02-23;0.00;1.68;7.57;100.00;-75.86;284.14;284.14;100.00;0.00;247.23;1351.00;100.00
2021-02-24;0.00;1.34;7.12;100.00;-58.40;301.60;301.60;100.00;0.00;248.17;1223.00;100.00
2021-02-25;0.00;1.54;6.49;100.00;-67.70;292.30;292.30;100.00;0.00;285.28;1177.00;100.00
2021-02-26;0.00;1.60;7.17;100.00;-86.94;273.06;273.06;100.00;0.00;278.84;1102.00;100.00
2021-02-27;0.00;1.50;7.55;100.00;-64.34;295.67;295.67;100.00;0.00;269.36;1074.00;100.00
2021-02-28;0.00;1.36;6.41;100.00;-76.16;283.84;283.84;100.00;0.00;158.46;1022.00;100.00
2021-03-01;0.00;1.21;5.55;100.00;-74.57;285.43;285.43;100.00;0.00;115.57;674.10;100.00
2021-03-02;0.00;1.38;6.29;100.00;-39.35;320.65;320.65;100.00;0.00;267.10;1179.00;100.00
2021-03-03;0.00;1.68;6.61;100.00;-68.24;291.76;291.76;100.00;0.00;230.83;1358.00;100.00
2021-03-04;0.00;1.13;5.78;100.00;-73.74;286.26;286.26;100.00;0.00;103.87;540.60;100.00
2021-03-05;0.00;1.14;5.17;100.00;-63.63;296.38;296.38;100.00;0.00;155.58;855.00;100.00
2021-03-06;0.00;1.68;6.72;100.00;-8.50;351.50;351.50;100.00;0.00;272.61;992.00;100.00
2021-03-07;0.00;1.31;6.41;100.00;-40.20;319.80;319.80;100.00;0.00;121.55;507.50;100.00
2021-03-08;0.00;1.23;7.51;100.00;-74.76;285.24;285.24;100.00;0.00;164.96;1138.00;100.00
2021-03-09;0.00;0.86;4.31;100.00;-67.32;292.68;292.68;100.00;0.00;100.17;430.30;100.00
2021-03-10;0.00;1.59;6.96;100.00;-83.17;276.83;276.83;100.00;0.00;215.19;1062.00;100.00
2021-03-11;0.00;1.25;6.39;100.00;-38.98;321.02;321.02;100.00;0.00;163.91;1357.00;100.00
2021-03-12;0.00;1.45;7.53;100.00;-109.12;250.88;250.88;100.00;0.00;152.46;1296.00;100.00
2021-03-13;0.00;1.37;7.27;100.00;-63.17;296.83;296.83;100.00;0.00;236.00;1232.00;100.00
2021-03-14;0.00;1.28;6.59;100.00;-41.56;318.44;318.44;100.00;0.00;177.97;976.00;100.00
2021-03-15;0.00;1.16;7.47;100.00;-33.80;326.20;326.20;100.00;0.00;97.88;1173.00;100.00
2021-03-16;0.00;1.39;5.74;100.00;-37.48;322.52;322.52;100.00;0.00;281.63;940.00;100.00
2021-03-17;0.00;1.46;5.84;100.00;-82.07;277.93;277.93;100.00;0.00;276.46;948.00;100.00
2021-03-18;0.00;1.33;7.78;100.00;-14.12;345.88;345.88;100.00;0.00;245.80;936.00;100.00
2021-03-19;0.00;1.59;6.64;100.00;-27.89;332.11;332.11;100.00;0.00;213.69;1308.00;100.00
2021-03-20;0.00;1.97;5.94;100.00;23.74;23.74;23.74;100.00;0.00;268.87;914.00;100.00
2021-03-21;0.00;1.51;6.68;100.00;-99.86;260.14;260.14;100.00;0.00;270.99;915.00;100.00
2021-03-22;0.00;1.44;5.29;100.00;9.51;9.51;9.51;100.00;0.00;272.10;923.00;100.00
2021-03-23;0.00;1.79;7.27;100.00;-141.59;218.41;218.41;100.00;0.00;261.99;956.00;100.00
2021-03-24;0.00;1.64;6.61;100.00;-110.39;249.61;249.61;100.00;0.00;197.75;1237.00;100.00
2021-03-25;0.00;1.35;5.88;100.00;-18.46;341.54;341.54;100.00;0.00;173.21;1234.00;100.00
2021-03-26;0.00;1.35;6.15;100.00;-32.39;327.61;327.61;100.00;0.00;261.02;901.00;100.00
2021-03-27;0.00;1.45;6.06;100.00;-94.06;265.94;265.94;100.00;0.00;229.24;1261.00;100.00
2021-03-28;0.00;1.17;5.82;100.00;-66.60;293.40;293.40;100.00;0.00;136.58;814.00;100.00
2021-03-29;0.00;2.05;6.25;87.00;11.05;11.05;11.05;87.00;0.00;182.53;946.00;87.00
2021-03-30;0.00;1.41;7.08;95.00;8.34;8.34;8.34;95.00;0.00;254.08;917.00;95.00
2021-03-31;0.00;1.39;6.31;100.00;-107.58;252.42;252.42;100.00;0.00;243.61;876.00;100.00
2021-04-01;0.00;1.67;6.02;87.00;31.93;31.93;31.93;87.00;0.00;157.13;983.00;87.00
2021-04-02;0.00;1.48;6.47;95.00;-113.90;246.10;246.10;95.00;0.00;232.52;1066.00;95.00
2021-04-03;0.00;1.60;7.21;87.00;-116.69;243.31;243.31;87.00;0.00;165.11;1052.00;87.00
2021-04-04;0.00;1.11;4.39;87.00;-114.47;245.53;245.53;87.00;0.00;116.06;748.40;87.00
2021-04-05;0.00;1.95;6.72;87.00;-43.85;316.15;316.15;87.00;0.00;266.35;825.00;87.00
2021-04-06;0.00;1.72;5.45;100.00;24.72;24.72;24.72;100.00;0.00;234.09;818.00;100.00
2021-04-07;0.00;1.09;5.68;100.00;-52.96;307.04;307.04;100.00;0.00;204.17;901.00;100.00
2021-04-08;0.00;1.48;6.84;91.00;8.60;8.60;8.60;91.00;0.00;233.53;820.00;91.00
2021-04-09;0.00;1.34;5.08;95.00;-17.34;342.66;342.66;95.00;0.00;238.59;821.00;95.00
2021-04-10;0.00;1.42;5.92;95.00;12.64;12.64;12.64;95.00;0.00;237.16;826.00;95.00
2021-04-11;0.00;1.74;8.29;91.00;-162.75;197.25;197.25;91.00;0.00;230.72;1181.00;91.00
2021-04-12;0.00;1.10;5.66;83.00;-92.96;267.04;267.04;83.00;0.00;152.52;1072.00;83.00
2021-04-13;0.00;1.21;5.14;75.00;-107.32;252.68;252.68;75.00;0.00;85.77;411.40;75.00
2021-04-14;0.00;1.52;5.10;58.00;-43.85;316.15;316.15;58.00;0.00;140.57;439.50;58.00
2021-04-15;0.00;1.49;5.78;50.00;-75.88;284.12;284.12;50.00;0.00;138.70;529.20;50.00
2021-04-16;0.00;1.45;5.61;41.00;-79.18;280.82;280.82;41.00;0.00;140.99;423.20;41.00
2021-04-17;0.00;1.73;6.04;58.00;-56.37;303.63;303.63;58.00;0.00;153.26;709.50;58.00
2021-04-18;0.00;1.26;5.66;62.00;-81.86;278.14;278.14;62.00;0.00;137.00;693.20;62.00
2021-04-19;0.00;1.47;4.88;45.00;-80.63;279.37;279.37;45.00;0.00;110.97;284.30;45.00
2021-04-20;0.00;1.85;6.70;62.00;-62.49;297.51;297.51;62.00;0.00;206.43;1153.00;62.00
2021-04-21;0.00;1.61;5.72;83.00;-3.50;356.50;356.50;83.00;0.00;259.45;769.10;83.00
2021-04-22;0.00;1.14;5.02;83.00;-121.90;238.10;238.10;83.00;0.00;92.19;565.20;83.00
2021-04-23;0.00;1.37;5.49;62.00;-46.80;313.20;313.20;62.00;0.00;189.52;826.00;62.00
2021-04-24;0.00;1.39;5.63;95.00;26.46;26.46;26.46;95.00;0.00;217.43;748.60;95.00
2021-04-25;0.00;1.46;5.78;87.00;149.49;149.49;149.49;87.00;0.00;196.43;1016.00;87.00
2021-04-26;0.00;1.07;4.21;75.00;165.25;165.25;165.25;75.00;0.00;86.15;489.30;75.00
2021-04-27;0.00;1.83;6.39;100.00;36.70;36.70;36.70;100.00;0.00;162.32;856.00;100.00
2021-04-28;0.00;1.54;5.55;100.00;31.37;31.37;31.37;100.00;0.00;184.18;716.70;100.00
2021-04-29;0.00;0.85;5.12;100.00;-18.89;341.11;341.11;100.00;0.00;136.38;1027.00;100.00
2021-04-30;0.00;2.16;6.96;100.00;50.36;50.36;50.36;100.00;0.00;190.40;722.20;100.00
2021-05-01;0.00;1.52;7.45;100.00;33.54;33.54;33.54;100.00;0.00;186.86;740.20;100.00
2021-05-02;0.00;1.81;7.31;100.00;0.63;0.63;0.63;100.00;0.00;192.17;717.80;100.00
2021-05-03;0.00;1.98;7.70;100.00;80.81;80.81;80.81;100.00;0.00;166.14;712.70;100.00
2021-05-04;0.00;2.33;7.39;100.00;83.15;83.15;83.15;100.00;0.00;188.27;700.30;100.00
2021-05-05;0.00;2.41;7.45;100.00;63.48;63.48;63.48;100.00;0.00;185.42;694.50;100.00
2021-05-06;0.00;1.14;6.88;100.00;-135.87;224.13;224.13;100.00;0.00;163.56;929.00;100.00
2021-05-07;0.00;1.49;5.53;100.00;25.48;25.48;25.48;100.00;0.00;113.21;990.00;100.00
2021-05-08;0.00;1.96;6.06;100.00;35.09;35.09;35.09;100.00;0.00;173.38;674.00;100.00
2021-05-09;0.00;1.21;4.88;100.00;10.00;10.00;10.00;100.00;0.00;176.16;722.10;100.00
2021-05-10;0.00;1.28;5.82;100.00;-145.98;214.02;214.02;100.00;0.00;117.51;946.00;100.00
2021-05-11;0.00;1.15;5.02;100.00;55.82;55.82;55.82;100.00;0.00;65.69;724.10;100.00
2021-05-12;0.00;1.06;4.65;100.00;-30.73;329.27;329.27;100.00;0.00;59.62;318.30;100.00
2021-05-13;0.00;1.33;5.41;100.00;-56.96;303.04;303.04;100.00;0.00;149.59;719.60;100.00
2021-05-14;0.00;1.13;4.96;100.00;111.86;111.86;111.86;100.00;0.00;166.53;650.80;100.00
2021-05-15;0.00;1.18;5.57;100.00;-166.14;193.86;193.86;100.00;0.00;41.56;326.60;100.00
2021-05-16;0.00;1.66;9.94;100.00;-20.27;339.73;339.73;100.00;0.00;104.63;808.00;100.00
2021-05-17;0.00;0.81;4.68;100.00;-58.76;301.25;301.25;100.00;0.00;35.29;144.80;100.00
2021-05-18;0.00;1.38;5.94;100.00;37.30;37.30;37.30;100.00;0.00;28.54;157.00;100.00
2021-05-19;0.00;1.35;5.16;100.00;66.67;66.67;66.67;100.00;0.00;104.37;790.40;100.00
2021-05-20;0.00;1.47;5.45;100.00;27.00;27.00;27.00;100.00;0.00;172.72;644.30;100.00
2021-05-21;0.00;1.44;7.94;100.00;78.11;78.11;78.11;100.00;0.00;163.07;650.00;100.00
2021-05-22;0.00;1.31;6.37;100.00;57.96;57.96;57.96;100.00;0.00;173.08;661.80;100.00
2021-05-23;0.00;0.99;5.04;100.00;153.08;153.08;153.08;100.00;0.00;170.88;685.30;100.00
2021-05-24;0.00;1.13;4.61;100.00;109.39;109.39;109.39;100.00;0.00;167.60;647.50;100.00
2021-05-25;0.00;1.00;4.31;100.00;130.16;130.16;130.16;100.00;0.00;164.88;821.00;100.00
2021-05-26;0.00;0.75;6.21;100.00;-19.76;340.24;340.24;100.00;0.00;98.91;911.00;100.00
2021-05-27;0.00;1.13;8.13;100.00;167.20;167.20;167.20;100.00;0.00;62.22;711.60;100.00
2021-05-28;0.00;1.53;9.43;100.00;-89.92;270.08;270.08;100.00;0.00;123.76;706.50;100.00
2021-05-29;0.00;1.23;5.92;100.00;-176.21;183.79;183.79;100.00;0.00;143.91;615.40;100.00
2021-05-30;0.00;1.14;5.63;100.00;-159.79;200.21;200.21;100.00;0.00;83.31;724.80;100.00
2021-05-31;0.00;0.81;4.19;100.00;-144.97;215.04;215.04;100.00;0.00;159.07;615.50;100.00
2021-06-01;0.00;1.14;4.78;100.00;-143.55;216.45;216.45;100.00;0.00;140.44;627.00;100.00
2021-06-02;0.00;0.99;5.00;100.00;-169.56;190.44;190.44;100.00;0.00;89.45;830.00;100.00
2021-06-03;0.00;1.31;5.37;100.00;-105.77;254.23;254.23;100.00;0.00;59.54;780.90;100.00
2021-06-04;0.00;0.71;3.00;100.00;-13.80;346.20;346.20;100.00;0.00;30.12;180.90;100.00
2021-06-05;0.00;1.16;5.17;100.00;-96.52;263.48;263.48;100.00;0.00;52.41;370.80;100.00
2021-06-06;0.00;0.80;5.63;100.00;-76.70;283.30;283.30;100.00;0.00;45.64;857.00;100.00
2021-06-07;0.00;1.13;6.25;100.00;155.88;155.88;155.88;100.00;0.00;152.44;602.60;100.00
2021-06-08;0.00;0.92;5.16;100.00;136.65;136.65;136.65;100.00;0.00;141.88;782.20;100.00
2021-06-09;0.00;1.82;11.86;100.00;46.29;46.29;46.29;100.00;0.00;132.61;779.10;100.00
2021-06-10;0.00;1.34;7.72;100.00;-175.54;184.46;184.46;100.00;0.00;125.85;706.50;100.00
2021-06-11;0.00;1.07;7.49;100.00;-148.66;211.34;211.34;100.00;0.00;125.85;813.00;100.00
2021-06-12;0.00;1.33;6.59;100.00;-154.56;205.44;205.44;100.00;0.00;44.88;255.60;100.00
2021-06-13;0.00;1.13;5.98;100.00;34.35;34.35;34.35;100.00;0.00;111.86;754.40;100.00
2021-06-14;0.00;1.26;5.06;100.00;37.01;37.01;37.01;100.00;0.00;67.00;362.20;100.00
2021-06-15;0.00;1.60;7.17;100.00;117.61;117.61;117.61;100.00;0.00;52.01;612.90;100.00
2021-06-16;0.00;2.02;7.76;100.00;45.30;45.30;45.30;100.00;0.00;150.77;598.00;100.00
2021-06-17;0.00;1.75;5.31;100.00;43.55;43.55;43.55;100.00;0.00;150.88;658.70;100.00
2021-06-18;0.00;1.15;4.82;100.00;63.36;63.36;63.36;100.00;0.00;51.07;402.80;100.00
2021-06-19;0.00;1.44;7.06;100.00;19.41;19.41;19.41;100.00;0.00;148.42;696.30;100.00
2021-06-20;0.00;1.56;6.80;100.00;19.05;19.05;19.05;100.00;0.00;143.36;582.90;100.00
2021-06-21;0.00;1.58;6.23;100.00;57.77;57.77;57.77;100.00;0.00;151.94;602.60;100.00
2021-06-22;0.00;1.94;7.27;100.00;99.39;99.39;99.39;100.00;0.00;148.37;644.00;100.00
2021-06-23;0.00;2.22;9.55;100.00;85.50;85.50;85.50;100.00;0.00;32.44;349.00;100.00
2021-06-24;0.00;2.50;8.25;100.00;57.50;57.50;57.50;100.00;0.00;153.32;609.20;100.00
2021-06-25;0.00;1.43;5.27;100.00;50.87;50.87;50.87;100.00;0.00;128.16;605.00;100.00
2021-06-26;0.00;1.30;5.16;100.00;23.91;23.91;23.91;100.00;0.00;100.30;683.00;100.00
2021-06-27;0.00;1.43;5.92;100.00;81.81;81.81;81.81;100.00;0.00;155.79;610.40;100.00
2021-06-28;0.00;1.15;5.17;100.00;115.00;115.00;115.00;100.00;0.00;161.05;627.70;100.00
2021-06-29;0.00;0.99;5.14;100.00;-95.23;264.77;264.77;100.00;0.00;147.20;840.00;100.00
2021-06-30;0.00;1.18;5.47;100.00;-18.08;341.92;341.92;100.00;0.00;127.81;728.20;100.00
2021-07-01;0.00;1.43;5.92;100.00;43.89;43.89;43.89;100.00;0.00;108.81;732.50;100.00
2021-07-02;0.00;0.95;5.16;100.00;76.10;76.10;76.10;100.00;0.00;113.89;608.50;100.00
2021-07-03;0.00;1.07;4.39;100.00;137.04;137.04;137.04;100.00;0.00;93.17;709.50;100.00
2021-07-04;0.00;1.33;5.49;100.00;50.25;50.25;50.25;100.00;0.00;58.64;315.20;100.00
2021-07-05;0.00;1.15;4.57;100.00;-23.61;336.39;336.39;100.00;0.00;45.47;223.50;100.00
2021-07-06;0.00;1.38;4.70;100.00;-8.64;351.36;351.36;100.00;0.00;139.39;678.60;100.00
2021-07-07;0.00;1.60;6.88;100.00;62.98;62.98;62.98;100.00;0.00;160.14;622.30;100.00
2021-07-08;0.00;1.08;5.02;100.00;22.73;22.73;22.73;100.00;0.00;48.62;223.20;100.00
2021-07-09;0.00;0.95;4.00;100.00;111.94;111.94;111.94;100.00;0.00;122.46;792.40;100.00
2021-07-10;0.00;1.19;5.84;100.00;124.33;124.33;124.33;100.00;0.00;161.23;638.30;100.00
2021-07-11;0.00;1.00;6.70;100.00;-110.57;249.43;249.43;100.00;0.00;41.74;227.50;100.00
2021-07-12;0.00;1.45;6.08;100.00;35.86;35.86;35.86;100.00;0.00;120.41;744.80;100.00
2021-07-13;0.00;1.25;7.13;100.00;-60.21;299.79;299.79;100.00;0.00;101.74;741.80;100.00
2021-07-14;0.00;1.53;6.72;100.00;59.12;59.12;59.12;100.00;0.00;126.47;683.20;100.00
2021-07-15;0.00;1.31;4.74;100.00;53.24;53.24;53.24;100.00;0.00;141.90;851.00;100.00
2021-07-16;0.00;1.42;5.17;100.00;87.17;87.17;87.17;100.00;0.00;136.86;770.70;100.00
2021-07-17;0.00;0.77;3.61;100.00;69.63;69.63;69.63;100.00;0.00;168.74;662.10;100.00
2021-07-18;0.00;1.31;5.00;100.00;-132.99;227.01;227.01;100.00;0.00;112.62;907.00;100.00
2021-07-19;0.00;1.62;7.66;100.00;49.28;49.28;49.28;100.00;0.00;128.77;887.00;100.00
2021-07-20;0.00;1.23;7.25;100.00;105.24;105.24;105.24;100.00;0.00;81.83;958.00;100.00
2021-07-21;0.00;1.20;5.27;100.00;27.01;27.01;27.01;100.00;0.00;116.73;824.00;100.00
2021-07-22;0.00;0.98;5.66;100.00;56.62;56.62;56.62;100.00;0.00;55.75;346.30;100.00
2021-07-23;0.00;0.78;4.37;100.00;1.48;1.48;1.48;100.00;0.00;40.06;215.30;100.00
2021-07-24;0.00;1.30;6.59;100.00;16.17;16.17;16.17;100.00;0.00;79.46;860.00;100.00
2021-07-25;0.00;2.27;7.13;100.00;66.95;66.95;66.95;100.00;0.00;176.20;664.70;100.00
2021-07-26;0.00;2.03;6.82;100.00;64.23;64.23;64.23;100.00;0.00;177.61;675.80;100.00
2021-07-27;0.00;1.11;4.53;100.00;68.53;68.53;68.53;100.00;0.00;182.00;689.50;100.00
2021-07-28;0.00;1.19;4.47;100.00;135.93;135.93;135.93;100.00;0.00;145.97;968.00;100.00
2021-07-29;0.00;1.57;5.53;100.00;-146.33;213.67;213.67;100.00;0.00;171.37;796.50;100.00
2021-07-30;0.00;1.61;5.17;100.00;47.61;47.61;47.61;100.00;0.00;132.71;1005.00;100.00
2021-07-31;0.00;1.40;5.70;100.00;81.74;81.74;81.74;100.00;0.00;121.69;869.00;100.00
